DateHour,Well_ft,Tide_ft,Rain_ft
2007-10-05 19:00:00,3.83,0.018000000000000002,0.0
2007-10-05 20:00:00,3.83,0.368,0.0
2007-10-05 21:00:00,3.82,0.9179999999999999,0.0
2007-10-05 22:00:00,3.81,1.328,0.0
2007-10-05 23:00:00,3.8,1.4280000000000002,0.0
2007-10-06 00:00:00,3.79,1.4280000000000002,0.0
2007-10-06 01:00:00,3.79,1.008,0.0
2007-10-06 02:00:00,3.77,0.698,0.0
2007-10-06 03:00:00,3.77,0.33799999999999997,0.0
2007-10-06 04:00:00,3.75,0.068,0.0
2007-10-06 05:00:00,3.74,-0.132,0.0
2007-10-06 06:00:00,3.73,-0.162,0.0
2007-10-06 07:00:00,3.73,0.08800000000000001,0.0
2007-10-06 08:00:00,3.72,0.37799999999999995,0.0
2007-10-06 09:00:00,3.71,0.948,0.0
2007-10-06 10:00:00,3.71,1.338,0.0
2007-10-06 11:00:00,3.7,1.598,0.0
2007-10-06 12:00:00,3.69,1.598,0.0
2007-10-06 13:00:00,3.69,1.248,0.0
2007-10-06 14:00:00,3.68,0.9079999999999999,0.0
2007-10-06 15:00:00,3.68,0.45799999999999996,0.0
2007-10-06 16:00:00,3.68,0.11800000000000001,0.0
2007-10-06 17:00:00,3.67,-0.152,0.0
2007-10-06 18:00:00,3.67,-0.322,0.0
2007-10-06 19:00:00,3.66,-0.192,0.0
2007-10-06 20:00:00,3.69,0.098,0.0
2007-10-06 21:00:00,3.68,0.478,0.0
2007-10-06 22:00:00,3.67,1.008,0.0
2007-10-06 23:00:00,3.67,1.368,0.0
2007-10-07 00:00:00,3.67,1.4480000000000002,0.0
2007-10-07 01:00:00,3.66,1.218,0.0
2007-10-07 02:00:00,3.66,0.818,0.0
2007-10-07 03:00:00,3.65,0.478,0.0
2007-10-07 04:00:00,3.65,0.168,0.0
2007-10-07 05:00:00,3.65,-0.142,0.0
2007-10-07 06:00:00,3.65,-0.36200000000000004,0.0
2007-10-07 07:00:00,3.64,-0.382,0.0
2007-10-07 08:00:00,3.64,-0.132,0.0
2007-10-07 09:00:00,3.63,0.258,0.0
2007-10-07 10:00:00,3.63,0.698,0.0
2007-10-07 11:00:00,3.63,1.188,0.0
2007-10-07 12:00:00,3.62,1.4080000000000001,0.0
2007-10-07 13:00:00,3.62,1.298,0.0
2007-10-07 14:00:00,3.62,0.968,0.0
2007-10-07 15:00:00,3.61,0.498,0.0006458332499999999
2007-10-07 16:00:00,3.61,0.17800000000000002,0.0
2007-10-07 17:00:00,3.6,-0.08199999999999999,0.0
2007-10-07 18:00:00,3.6,-0.342,0.0
2007-10-07 19:00:00,3.59,-0.462,0.0
2007-10-07 20:00:00,3.59,-0.312,0.0
2007-10-07 21:00:00,3.59,0.038,0.0
2007-10-07 22:00:00,3.58,0.478,0.0
2007-10-07 23:00:00,3.57,0.9279999999999999,0.0
2007-10-08 00:00:00,3.57,1.318,0.0
2007-10-08 01:00:00,3.57,1.4480000000000002,0.0
2007-10-08 02:00:00,3.56,1.198,0.0
2007-10-08 03:00:00,3.56,0.7879999999999999,0.0
2007-10-08 04:00:00,3.55,0.37799999999999995,0.0
2007-10-08 05:00:00,3.55,0.027999999999999997,0.0
2007-10-08 06:00:00,3.55,-0.282,0.0
2007-10-08 07:00:00,3.54,-0.47200000000000003,0.0
2007-10-08 08:00:00,3.53,-0.37200000000000005,0.0
2007-10-08 09:00:00,3.53,-0.11199999999999999,0.0
2007-10-08 10:00:00,3.52,0.308,0.0
2007-10-08 11:00:00,3.52,0.768,0.0
2007-10-08 12:00:00,3.51,1.218,0.0
2007-10-08 13:00:00,3.51,1.4780000000000002,0.0
2007-10-08 14:00:00,3.51,1.328,0.0
2007-10-08 15:00:00,3.5,1.008,0.0
2007-10-08 16:00:00,3.5,0.528,0.0
2007-10-08 17:00:00,3.49,0.138,0.0
2007-10-08 18:00:00,3.49,-0.182,0.0
2007-10-08 19:00:00,3.48,-0.43200000000000005,0.0
2007-10-08 20:00:00,3.48,-0.512,0.0
2007-10-08 21:00:00,3.47,-0.252,0.0
2007-10-08 22:00:00,3.46,0.128,0.0
2007-10-08 23:00:00,3.45,0.618,0.0
2007-10-09 00:00:00,3.45,1.078,0.0
2007-10-09 01:00:00,3.45,1.3880000000000001,0.0
2007-10-09 02:00:00,3.44,1.248,0.0005625000000000001
2007-10-09 03:00:00,3.43,0.858,0.00175
2007-10-09 04:00:00,3.43,0.358,0.0020208335000000003
2007-10-09 05:00:00,3.44,0.057999999999999996,0.0003125
2007-10-09 06:00:00,3.45,-0.262,0.0
2007-10-09 07:00:00,3.43,-0.522,0.0
2007-10-09 08:00:00,3.43,-0.652,0.0
2007-10-09 09:00:00,3.42,-0.49200000000000005,0.0
2007-10-09 10:00:00,3.42,-0.162,0.0
2007-10-09 11:00:00,3.41,0.348,0.0
2007-10-09 12:00:00,3.41,0.9079999999999999,0.0
2007-10-09 13:00:00,3.41,1.338,0.0
2007-10-09 14:00:00,3.38,1.4780000000000002,0.0
2007-10-09 15:00:00,3.37,1.148,0.0
2007-10-09 16:00:00,3.37,0.6679999999999999,0.0
2007-10-09 17:00:00,3.37,0.278,0.0
2007-10-09 18:00:00,3.36,-0.122,0.0
2007-10-09 19:00:00,3.36,-0.392,0.0
2007-10-09 20:00:00,3.36,-0.602,0.0
2007-10-09 21:00:00,3.35,-0.532,0.0
2007-10-09 22:00:00,3.35,-0.262,0.0
2007-10-09 23:00:00,3.34,0.17800000000000002,0.0
2007-10-10 00:00:00,3.33,0.628,0.0
2007-10-10 01:00:00,3.33,1.058,0.0
2007-10-10 02:00:00,3.32,1.188,0.0
2007-10-10 03:00:00,3.32,0.898,0.0
2007-10-10 04:00:00,3.32,0.46799999999999997,0.0
2007-10-10 05:00:00,3.32,0.10800000000000001,0.0
2007-10-10 06:00:00,3.31,-0.222,0.0
2007-10-10 07:00:00,3.3,-0.552,0.0
2007-10-10 08:00:00,3.3,-0.742,0.0
2007-10-10 09:00:00,3.29,-0.792,0.0
2007-10-10 10:00:00,3.29,-0.5720000000000001,0.0
2007-10-10 11:00:00,3.29,-0.182,0.0
2007-10-10 12:00:00,3.29,0.358,0.0018333335
2007-10-10 13:00:00,3.29,0.9179999999999999,0.00164583325
2007-10-10 14:00:00,3.3,1.268,0.00047916650000000006
2007-10-10 15:00:00,3.3,1.288,0.0005624997500000001
2007-10-10 16:00:00,3.29,0.888,0.00014583325
2007-10-10 17:00:00,3.29,0.408,0.0
2007-10-10 18:00:00,3.28,0.018000000000000002,0.0
2007-10-10 19:00:00,3.28,-0.342,0.00083333325
2007-10-10 20:00:00,3.27,-0.5720000000000001,0.0
2007-10-10 21:00:00,3.27,-0.662,0.0
2007-10-10 22:00:00,3.27,-0.452,0.0
2007-10-10 23:00:00,3.27,-0.172,0.0
2007-10-11 00:00:00,3.25,0.38799999999999996,0.0
2007-10-11 01:00:00,3.25,0.898,0.0
2007-10-11 02:00:00,3.25,1.248,0.0
2007-10-11 03:00:00,3.25,1.238,0.0
2007-10-11 04:00:00,3.24,0.838,0.0
2007-10-11 05:00:00,3.22,0.44799999999999995,0.0
2007-10-11 06:00:00,3.22,-0.052000000000000005,0.0
2007-10-11 07:00:00,3.21,-0.402,0.0
2007-10-11 08:00:00,3.21,-0.6920000000000001,0.0
2007-10-11 09:00:00,3.2,-0.8220000000000001,0.0
2007-10-11 10:00:00,3.2,-0.672,0.0
2007-10-11 11:00:00,3.19,-0.342,0.0
2007-10-11 12:00:00,3.19,0.068,0.0
2007-10-11 13:00:00,3.17,0.6779999999999999,0.0
2007-10-11 14:00:00,3.17,1.1179999999999999,0.0
2007-10-11 15:00:00,3.17,1.328,0.0
2007-10-11 16:00:00,3.17,1.068,0.0
2007-10-11 17:00:00,3.16,0.628,0.0
2007-10-11 18:00:00,3.16,0.258,0.0
2007-10-11 19:00:00,3.15,-0.182,0.0
2007-10-11 20:00:00,3.15,-0.522,0.0
2007-10-11 21:00:00,3.14,-0.6920000000000001,0.0
2007-10-11 22:00:00,3.14,-0.652,0.0
2007-10-11 23:00:00,3.13,-0.392,0.0
2007-10-12 00:00:00,3.13,-0.022000000000000002,0.0
2007-10-12 01:00:00,3.13,0.478,0.0
2007-10-12 02:00:00,3.12,0.868,0.0
2007-10-12 03:00:00,3.12,1.1079999999999999,0.0
2007-10-12 04:00:00,3.11,0.898,0.0
2007-10-12 05:00:00,3.11,0.45799999999999996,0.0
2007-10-12 06:00:00,3.11,0.068,0.0
2007-10-12 07:00:00,3.11,-0.272,0.0
2007-10-12 08:00:00,3.1,-0.5820000000000001,0.0
2007-10-12 09:00:00,3.1,-0.8220000000000001,0.0
2007-10-12 10:00:00,3.09,-0.852,0.0
2007-10-12 11:00:00,3.08,-0.622,0.0
2007-10-12 12:00:00,3.08,-0.242,0.0
2007-10-12 13:00:00,3.08,0.268,0.0
2007-10-12 14:00:00,3.07,0.7879999999999999,0.0
2007-10-12 15:00:00,3.06,1.158,0.0
2007-10-12 16:00:00,3.06,1.238,0.0
2007-10-12 17:00:00,3.05,0.858,0.0
2007-10-12 18:00:00,3.05,0.418,0.0
2007-10-12 19:00:00,3.05,0.018000000000000002,0.0
2007-10-12 20:00:00,3.03,-0.322,0.0
2007-10-12 21:00:00,3.03,-0.5720000000000001,0.0
2007-10-12 22:00:00,3.02,-0.682,0.00027083325000000003
2007-10-12 23:00:00,3.01,-0.502,0.0
2007-10-13 00:00:00,3.01,-0.212,0.0
2007-10-13 01:00:00,3.01,0.20800000000000002,0.0
2007-10-13 02:00:00,3.01,0.628,0.0
2007-10-13 03:00:00,3.01,0.9179999999999999,0.0
2007-10-13 04:00:00,3.01,0.948,0.0
2007-10-13 05:00:00,3.0,0.638,0.0
2007-10-13 06:00:00,3.0,0.37799999999999995,0.0
2007-10-13 07:00:00,2.99,-0.152,0.0
2007-10-13 08:00:00,2.99,-0.512,0.0
2007-10-13 09:00:00,2.99,-0.762,0.0
2007-10-13 10:00:00,2.99,-0.902,0.0
2007-10-13 11:00:00,2.98,-0.772,0.0
2007-10-13 12:00:00,2.98,-0.462,0.0
2007-10-13 13:00:00,2.98,0.018000000000000002,0.0
2007-10-13 14:00:00,2.98,0.43799999999999994,0.0
2007-10-13 15:00:00,2.97,0.828,0.0
2007-10-13 16:00:00,2.97,1.078,0.0
2007-10-13 17:00:00,2.97,0.968,0.0
2007-10-13 18:00:00,2.97,0.588,0.0
2007-10-13 19:00:00,2.96,0.228,8.333325000000001e-05
2007-10-13 20:00:00,2.96,-0.172,0.0
2007-10-13 21:00:00,2.95,-0.47200000000000003,0.0
2007-10-13 22:00:00,2.95,-0.642,0.0
2007-10-13 23:00:00,2.95,-0.612,0.0
2007-10-14 00:00:00,2.95,-0.392,0.0
2007-10-14 01:00:00,2.94,-0.162,0.0
2007-10-14 02:00:00,2.94,0.348,0.0
2007-10-14 03:00:00,2.93,0.698,0.0
2007-10-14 04:00:00,2.93,0.948,0.0
2007-10-14 05:00:00,2.93,0.858,0.0
2007-10-14 06:00:00,2.93,0.478,0.0
2007-10-14 07:00:00,2.93,0.08800000000000001,0.0
2007-10-14 08:00:00,2.92,-0.302,0.0
2007-10-14 09:00:00,2.92,-0.5720000000000001,0.0
2007-10-14 10:00:00,2.92,-0.782,0.0
2007-10-14 11:00:00,2.91,-0.8220000000000001,0.0
2007-10-14 12:00:00,2.91,-0.622,0.0
2007-10-14 13:00:00,2.91,-0.302,0.0
2007-10-14 14:00:00,2.91,0.068,0.0
2007-10-14 15:00:00,2.91,0.578,0.0
2007-10-14 16:00:00,2.91,0.868,0.0
2007-10-14 17:00:00,2.91,1.008,0.0
2007-10-14 18:00:00,2.9,0.768,0.0
2007-10-14 19:00:00,2.9,0.368,0.0
2007-10-14 20:00:00,2.9,-0.012,0.0
2007-10-14 21:00:00,2.89,-0.292,0.00016666675
2007-10-14 22:00:00,2.89,-0.532,0.0
2007-10-14 23:00:00,2.89,-0.602,0.0
2007-10-15 00:00:00,2.89,-0.452,0.0
2007-10-15 01:00:00,2.89,-0.20199999999999999,0.0
2007-10-15 02:00:00,2.89,0.11800000000000001,0.0
2007-10-15 03:00:00,2.89,0.528,0.0
2007-10-15 04:00:00,2.89,0.748,0.0
2007-10-15 05:00:00,2.88,0.888,0.0
2007-10-15 06:00:00,2.87,0.6579999999999999,0.0
2007-10-15 07:00:00,2.87,0.278,0.0
2007-10-15 08:00:00,2.87,-0.042,0.0
2007-10-15 09:00:00,2.86,-0.36200000000000004,0.0
2007-10-15 10:00:00,2.85,-0.602,0.0
2007-10-15 11:00:00,2.85,-0.772,0.0
2007-10-15 12:00:00,2.85,-0.732,0.0
2007-10-15 13:00:00,2.85,-0.512,0.0
2007-10-15 14:00:00,2.84,-0.152,0.0
2007-10-15 15:00:00,2.84,0.23800000000000002,0.0
2007-10-15 16:00:00,2.83,0.718,0.0
2007-10-15 17:00:00,2.83,0.998,0.0
2007-10-15 18:00:00,2.83,0.948,0.0
2007-10-15 19:00:00,2.83,0.618,0.0
2007-10-15 20:00:00,2.81,0.23800000000000002,0.0
2007-10-15 21:00:00,2.81,-0.052000000000000005,0.0
2007-10-15 22:00:00,2.81,-0.312,0.0
2007-10-15 23:00:00,2.8,-0.49200000000000005,0.0005625
2007-10-16 00:00:00,2.8,-0.49200000000000005,0.0
2007-10-16 01:00:00,2.8,-0.342,0.0
2007-10-16 02:00:00,2.8,-0.07200000000000001,0.0
2007-10-16 03:00:00,2.8,0.248,0.0
2007-10-16 04:00:00,2.8,0.638,0.0
2007-10-16 05:00:00,2.79,0.838,0.0
2007-10-16 06:00:00,2.79,0.758,0.0
2007-10-16 07:00:00,2.79,0.44799999999999995,0.0
2007-10-16 08:00:00,2.79,0.138,0.0
2007-10-16 09:00:00,2.78,-0.212,0.0
2007-10-16 10:00:00,2.78,-0.502,0.0
2007-10-16 11:00:00,2.78,-0.7020000000000001,0.0
2007-10-16 12:00:00,2.78,-0.812,0.0
2007-10-16 13:00:00,2.77,-0.722,0.0
2007-10-16 14:00:00,2.77,-0.48200000000000004,0.0
2007-10-16 15:00:00,2.77,-0.142,0.0
2007-10-16 16:00:00,2.77,0.23800000000000002,0.0
2007-10-16 17:00:00,2.77,0.6579999999999999,0.0
2007-10-16 18:00:00,2.77,0.9179999999999999,0.0
2007-10-16 19:00:00,2.77,0.9079999999999999,0.0
2007-10-16 20:00:00,2.76,0.37799999999999995,0.0003125
2007-10-16 21:00:00,2.76,0.098,0.0
2007-10-16 22:00:00,2.76,-0.182,0.0
2007-10-16 23:00:00,2.76,-0.41200000000000003,0.0
2007-10-17 00:00:00,2.76,-0.532,0.0
2007-10-17 01:00:00,2.76,-0.512,0.0
2007-10-17 02:00:00,2.76,-0.342,0.0
2007-10-17 03:00:00,2.75,-0.102,0.0
2007-10-17 04:00:00,2.75,0.158,0.0
2007-10-17 05:00:00,2.75,0.38799999999999996,0.0
2007-10-17 06:00:00,2.75,0.588,0.0
2007-10-17 07:00:00,2.75,0.498,0.0
2007-10-17 08:00:00,2.74,0.228,0.0
2007-10-17 09:00:00,2.74,-0.032,0.0
2007-10-17 10:00:00,2.73,-0.332,0.0
2007-10-17 11:00:00,2.73,-0.622,0.0002916665
2007-10-17 12:00:00,2.73,-0.8220000000000001,0.0
2007-10-17 13:00:00,2.73,-0.902,0.012770833249999999
2007-10-17 14:00:00,2.73,-0.752,0.00035416675
2007-10-17 15:00:00,2.79,-0.49200000000000005,0.0013125
2007-10-17 16:00:00,2.81,-0.142,0.0030625
2007-10-17 17:00:00,2.83,0.20800000000000002,0.00145833325
2007-10-17 18:00:00,2.84,0.5379999999999999,0.0
2007-10-17 19:00:00,2.85,0.718,0.0
2007-10-17 20:00:00,2.85,0.598,0.0
2007-10-17 21:00:00,2.85,0.318,0.0
2007-10-17 22:00:00,2.85,0.068,0.0
2007-10-17 23:00:00,2.85,-0.212,0.0
2007-10-18 00:00:00,2.85,-0.462,0.0
2007-10-18 01:00:00,2.85,-0.602,0.00066666675
2007-10-18 02:00:00,2.85,-0.5720000000000001,0.0
2007-10-18 03:00:00,2.85,-0.382,0.0
2007-10-18 04:00:00,2.85,-0.08199999999999999,0.0
2007-10-18 05:00:00,2.85,0.23800000000000002,0.0
2007-10-18 06:00:00,2.85,0.568,0.0
2007-10-18 07:00:00,2.85,0.738,0.0005625
2007-10-18 08:00:00,2.84,0.628,0.0
2007-10-18 09:00:00,2.84,0.33799999999999997,0.0
2007-10-18 10:00:00,2.84,0.08800000000000001,0.0
2007-10-18 11:00:00,2.83,-0.212,0.0
2007-10-18 12:00:00,2.82,-0.49200000000000005,0.0
2007-10-18 13:00:00,2.81,-0.6920000000000001,0.0
2007-10-18 14:00:00,2.81,-0.8320000000000001,0.0
2007-10-18 15:00:00,2.8,-0.6920000000000001,0.0
2007-10-18 16:00:00,2.8,-0.442,0.0
2007-10-18 17:00:00,2.8,-0.07200000000000001,0.0
2007-10-18 18:00:00,2.79,0.32799999999999996,0.0
2007-10-18 19:00:00,2.79,0.628,0.0
2007-10-18 20:00:00,2.78,0.8079999999999999,0.0
2007-10-18 21:00:00,2.77,0.568,0.0
2007-10-18 22:00:00,2.77,0.298,0.0
2007-10-18 23:00:00,2.77,0.048,0.0
2007-10-19 00:00:00,2.77,-0.23199999999999998,0.0
2007-10-19 01:00:00,2.77,-0.502,0.0
2007-10-19 02:00:00,2.77,-0.672,0.0
2007-10-19 03:00:00,2.77,-0.722,0.0
2007-10-19 04:00:00,2.77,-0.552,0.0
2007-10-19 05:00:00,2.77,-0.272,0.0
2007-10-19 06:00:00,2.76,0.048,0.0
2007-10-19 07:00:00,2.76,0.318,0.0
2007-10-19 08:00:00,2.75,0.5479999999999999,0.0
2007-10-19 09:00:00,2.75,0.45799999999999996,0.0
2007-10-19 10:00:00,2.75,0.11800000000000001,0.00033333325
2007-10-19 11:00:00,2.74,-0.122,0.0
2007-10-19 12:00:00,2.8,-0.442,2.0833325e-05
2007-10-19 13:00:00,2.81,-0.7020000000000001,0.0
2007-10-19 14:00:00,2.81,-0.902,0.0
2007-10-19 15:00:00,2.81,-1.1420000000000001,0.0
2007-10-19 16:00:00,2.81,-0.9620000000000001,0.0
2007-10-19 17:00:00,2.8,-0.652,0.0
2007-10-19 18:00:00,2.79,-0.302,0.0
2007-10-19 19:00:00,2.79,0.038,0.0
2007-10-19 20:00:00,2.78,0.368,0.0
2007-10-19 21:00:00,2.77,0.44799999999999995,0.000125
2007-10-19 22:00:00,2.77,0.33799999999999997,0.00012500025
2007-10-19 23:00:00,2.77,0.128,0.0
2007-10-20 00:00:00,2.76,-0.23199999999999998,0.00012500025
2007-10-20 01:00:00,2.76,-0.552,0.00010416675
2007-10-20 02:00:00,2.75,-0.792,0.00031250007500000003
2007-10-20 03:00:00,2.75,-1.002,0.00208333325
2007-10-20 04:00:00,2.75,-1.162,0.004291667
2007-10-20 05:00:00,2.75,-0.922,0.00014583325
2007-10-20 06:00:00,2.75,-0.562,0.0
2007-10-20 07:00:00,2.75,-0.192,0.0
2007-10-20 08:00:00,2.75,0.158,0.0
2007-10-20 09:00:00,2.75,0.38799999999999996,0.0
2007-10-20 10:00:00,2.75,0.348,0.0
2007-10-20 11:00:00,2.75,0.23800000000000002,0.0
2007-10-20 12:00:00,2.74,-0.182,0.0
2007-10-20 13:00:00,2.74,-0.532,0.0
2007-10-20 14:00:00,2.74,-0.892,0.0
2007-10-20 15:00:00,2.74,-1.192,0.0
2007-10-20 16:00:00,2.73,-1.272,0.0
2007-10-20 17:00:00,2.73,-1.062,0.0
2007-10-20 18:00:00,2.73,-0.732,8.333325000000001e-05
2007-10-20 19:00:00,2.72,-0.342,0.0
2007-10-20 20:00:00,2.72,0.057999999999999996,0.000166666575
2007-10-20 21:00:00,2.72,0.43799999999999994,0.0
2007-10-20 22:00:00,2.72,0.518,0.0
2007-10-20 23:00:00,2.72,0.45799999999999996,0.0
2007-10-21 00:00:00,2.72,0.168,0.0
2007-10-21 01:00:00,2.72,-0.242,0.0
2007-10-21 02:00:00,2.71,-0.602,0.0
2007-10-21 03:00:00,2.71,-0.892,0.0
2007-10-21 04:00:00,2.71,-1.2819999999999998,0.0
2007-10-21 05:00:00,2.71,-1.3319999999999999,0.0
2007-10-21 06:00:00,2.71,-1.032,0.0
2007-10-21 07:00:00,2.7,-0.682,0.0
2007-10-21 08:00:00,2.7,-0.242,0.0
2007-10-21 09:00:00,2.7,0.14800000000000002,0.0
2007-10-21 10:00:00,2.69,0.478,0.0
2007-10-21 11:00:00,2.69,0.43799999999999994,0.0
2007-10-21 12:00:00,2.69,0.188,0.0
2007-10-21 13:00:00,2.68,-0.212,0.0
2007-10-21 14:00:00,2.68,-0.622,0.0
2007-10-21 15:00:00,2.68,-1.002,0.0
2007-10-21 16:00:00,2.68,-1.3019999999999998,0.0
2007-10-21 17:00:00,2.68,-1.422,0.0
2007-10-21 18:00:00,2.67,-1.222,0.0
2007-10-21 19:00:00,2.67,-0.852,6.25e-05
2007-10-21 20:00:00,2.67,-0.392,0.0
2007-10-21 21:00:00,2.67,0.068,0.0
2007-10-21 22:00:00,2.67,0.5479999999999999,0.0
2007-10-21 23:00:00,2.66,0.728,0.0
2007-10-22 00:00:00,2.66,0.488,0.0
2007-10-22 01:00:00,2.66,0.14800000000000002,0.0
2007-10-22 02:00:00,2.65,-0.36200000000000004,0.0
2007-10-22 03:00:00,2.65,-0.792,0.0
