job_title,clean_description,salary,state,sponsored,search_term
Conservation Biologist,the conservation biologist serves as a key team member responsible for providing and applying a high level of technical expertise and scientifically accurate information to ensure that wed consistently produces high quality and ecologically sound work products she works closely with restoration designers in the development of wed land management plans restoration plans project narratives and other documents for inclusion with wetland permitting the conservation biologist ensures that project design and reporting are compliant with the regulatory interests of the wetland protection act endangered species act and other environmental regulations as well as weds guiding principles and mission statementthe conservation biologist carries out wetland delineations natural resource inventories wildlife habitat assessments rare species reporting and other environmental services for projects that involve the habitat of rare wildlife species the conservation biologist is responsible for planning and permitting with the ma natural heritage endangered species program as well as carrying out or overseeing habitat management plans monitoring and reporting to manhesp the conservation biologist oversees and carries out monitoring and compliance reporting of our three to five year projects as required by the local conservation commission officeshe assists in preparing consulting proposals for wetland delineations rare species inventories and related services the conservation biologist will periodically work with the wed project managers in transitioning projects from the consulting phase to the implementation phasethe conservation biologist collaborates with design staff during the design phase of a project and completes the writing of permitting documents particularly land management plans the conservation biologist supports design staff at presentations on behalf of clients and in collaboration with the project team at regulatory review agency meetings this work is conducted in a manner that is based on current scientific findings scientifically defensible arguments regulatory compliance and techniques specific to land management and ecological restoration which form the basis of weds recommendations and designsqualifications for conservation biologistmasters degree in conservation biology wildlife biology plant ecology or related field or equivalent experience3 years of relevant professional experience in a biologist or related roledemonstrated expertise in the massachusetts wetland protection act regulations and policies and experience with regulatory compliance before review boards and seeking project approvalsexperience with local wetland protection bylaws and regulation and local conservation commission project review proceduresdemonstrated experience delineating wetlands assessing vernal pools and conducting wildlife habitat assessments pursuant to ma department of environmental protection and manhespdemonstrated experience writing technical and scientifically accurate documentsdemonstrated knowledge and experience with project compliance monitoring and reporting pursuant to nhesp protocols andor conservation commission requirementsknowledge of cape cod native plant communitiesknowledge of massachusetts invasive plant species and controlmanagement techniqueexperience with adobe creative suite arcgis gps and microsoft officeknowledge and understanding of ecological restoration sciences and principlesability to efficiently manage ones time work independently and manage other staffability to work productively as a team with coworkers and have a demonstrated expertise in managing senior and juniorlevel staffexcellent writing communication strategic thinking and interpersonal skillseffective staff oversight abilitiesability to present a professional businesslike image to clients colleagues and visitorsavailable to work on rigorous and demanding schedules when necessarythis job will have exposure to occupational hazards such tickborne illness biting and stinging insects poison ivy and sumac and ability to do physically strenuous work outdoors in a variety of weather conditions all seasons of the yearvalid drivers licenseplease submit your resume and a cover letter no phone calls or agencies please due to the large volume of resumes received we are unable to respond to all applicants only those selected for further consideration will be contactedwilkinson ecological design is an equal opportunity employerwilkinson ecological designs mission is to protect and restore the integrity and biodiversity of the unique coastal ecosystems of new england through the use of safe and effective invasive plant management techniques the restoration and establishment of native plant communities and the use of innovative plantfocused bioengineering we are located in orleans ma to learn more about us please visit our website at httpwwwwilkinsonecologicalcomjob type fulltimeexperienceconservation biologist 1 year requiredarcgis  gps 1 year preferredma wetland protection act regulations  policy 1 year preferreddelineating wetlands 1 year preferredma invasive plant species  control 1 year preferredsketchup 1 year preferredadobe creative suite 1 year preferrededucationmasters preferredlicensedrivers license requiredwork authorizationunited states required,,MA,False,biologist
Entry Level Molec/Micro Biologist,a quickly growing biotechnology company is looking for molecularmicro biologist to to support drug development projects this position offers a very challenging and rewarding work environment within a thriving company candidates will be given the opportunity to participate in projects of increasing complexity pertaining to method development validation and protocol development          responsibilities     developing and implementing molecular and cell based assays in support of drug developmentworking with study directors on projects of varying complexity including routine and nonroutine analysisdeveloping and troubleshooting various bioassays          qualified candidates must have     bs or ms in biology molecular biology chemistry or related scienceprefer experience from glp or gmp environmentacademic research experience highly desirablenew grads or recent lab experience preferable,,IL,False,biologist
Computational Biologist,45000  55000 a yearthe university of pittsburgh drug discovery institute upddi seeks a fulltime postdoctoral associate to identify novel combination therapeutics for treating alzheimers disease ad the incumbent will be responsible for developing methods that integrate existing information on drug structures targets and activities with results from ongoing cellbased screens to generate therapeutic strategies for ad the successful applicant will be expected to lead the development of new computational drug discovery strategies and to work with a multidisciplinary team to design experiments that test computational predictionsupddi is a worldclass drug discovery institute focused on applying quantitative systems pharmacology qsp to develop cures for complex diseases our alzheimers disease program is a collaboration between pharmacologists neurobiologists and computational biologists that combines phenotypic screens with computational inference and modeling to better understand and treat ad we have our own stateoftheart experimental facilities and full access to the computational resources of the department of computational and systems biologyqualifications candidates must have strong quantitative and programming skills knowledge of network inference a demonstrated ability to find creative solutions to novel problems and the ability to communicate effectively with a transdisciplinary team knowledge of systems biology and machine learning a strong plusjob type fulltimesalary 4500000 to 5500000 yeareducationdoctorate preferredwork authorizationunited states required,50000.0,PA,False,biologist
"Research Fish Biologist, ZP-0482-3 (DE/CR)",66386  103441 a yearparttimeduties     summary          this position is located in the national oceanic and atmospheric administration noaa national marine fisheries service nmfs alaska fisheries science center in the resource ecology and fisheries management division refm in seattle washington     this position is also announced under vacancy number nmfsakc20190003 which is open to status candidates you must apply to both announcements if you want to be considered for both          responsibilities          as a research fish biologist you will perform the following duties          conduct fisheries and ecological research of fish populations at the alaska fisheries science centers resource ecology and fisheries management refm division     serve as a lead researcher of the data collection and study of the fish life history of northeast pacific bering sea fish and crab age reproduction maturity and the effects of climate change     develop new and innovative approaches for the determination of fish age from otoliths and other hard structures including the application of techniques in spectroscopy     assist in implementing new or modifying existing methods of fisheries data collection and participate in conferences to share findings          travel required     not required     supervisory status     no     promotion potential     3     job family series     0482 fish biology     requirements          requirements     conditions of employment               this position will be filled under the doc alternative personnel system caps this system replaced the federal gs pay plan and          structure under caps positions are classified by career pay plan and pay band     the zp3 is equivalent to the gs1112               a three year probationary period may be required     payment of relocation expenses is not authorized     this position is in the bargaining unit     notes     this job opportunity announcement may be used to fill other research fish biologist zp04823 positions throughout noaa the position must be alike eg within the same geographic locations same gradeband and requires the same qualifications and specialized experience as indicated in this vacancy announcement     applicants must meet all application requirements to include a complete online resume by 1159 pm eastern time et on the closing date of this announcement          qualifications     qualification requirements in the vacancy announcements are based on the us office of personnel management opm qualification standards handbook which contains federal qualification standards this handbook is available on the office of personnel managements website located at httpwwwopmgovqualifications                basic requirements this position has a positive education requirement in addition to at least one year of specialized experience or substitution of education for experience or combination if applicable in order to be found minimally qualified transcripts must be submitted with your application package you must meet the following requirements     degree     applicants must show that they have a degree with major study in biology zoology or biological oceanography that included at least 30 semester hours in biological and aquatic science and 15 semester hours in the physical and mathematical sciences this course work must have included     at least 15 semester hours of preparatory training in zoology beyond introductory biology or zoology in such courses as invertebrate zoology comparative anatomy histology physiology embryology advanced vertebrate zoology genetics entomology and parasitology and     at least 6 semester hours of training applicable to fishery biology in such subjects as fishery biology ichthyology limnology oceanography algology planktonology marine or fresh water ecology invertebrate ecology principles of fishery population dynamics or related course work in the field of fishery biology and     at least 15 semester hours of training in any combination of two or more of the following chemistry physics mathematics or statistics     and               specialized experience               applicants must possess one year of specialized experience equivalent in difficulty and responsibility to the next lower grade level in the federal service specialized experience is experience that has equipped the applicant with the particular competenciesknowledge skills and abilities to successfully perform the duties of the position               this experience need not have been in the federal government experience refers to paid and unpaid experience including volunteer work done through national service programs eg peace corps americorps and other organizations eg professional philanthropic religious spiritual community student social volunteer work helps build critical competencies knowledge and skills and can provide valuable training and experience that translates directly to paid employment you will receive credit for all qualifying experience including volunteer experience               to qualify at the zp3 or gs11 level               specialized experience in addition to meeting the basic requirements above applicants must also possess one full year 52 weeks of specialized experience equivalent to the zp2 or gs09 in the federal service specialized experience must include all of the following     participating in fisheries and ecological research of fish populations     estimating fish growth and maturity from otolith microchemical and spectral data and     collecting data and recording the effects of climate change on fish populations           or               substitution of education masters or equivalent graduate degree                or               combination of education and experience     education          additional information          ctap and ictap candidates will be eligible if it is determined that they have exceeded the minimum qualifications for the position by attaining at least a rating of silver wellqualified information about ictap eligibility is on the office of personnel managements career transition resources website at employee guide to career transition               ctap applicants must submit the following documents     a copy of your specific rif notice notice of proposed removal for failure to relocate a certificate of expected separation ces or certification that you are in a surplus organization or occupation this could be a position abolishment letter a notice eligibility for discontinued service retirement or similar notice     a copy of your sf50 notification of personnel action noting current position grade level and duty location     a copy of your latest performance appraisal including your rating and     any documentation from your agency that shows your current promotion potential     ictap applicants must submit the following documents     a copy of your rif separation notice notice of proposed removal for failure to relocate notice of disability annuity termination certification from your former agency that it cannot place you after your recovery from a compensable injury or certification from the national guard bureau or military department that you are eligible for disability retirement     a copy of your sf50 notification of personnel action documenting your rif separation noting your positions grade level and duty location andor agency certification of inability to place you through rpl etc     a copy of your latest performance appraisal including your rating and     any documentation from your agency that shows your current promotion potential     noaa participates in everify everify is an internet based system operated by the department of homeland security dhs in partnership with the social security administration ssa that enables participating employers to electronically verify the employment eligibility of their newly hired employees          how you will be evaluated     you will be evaluated for this job based on how well you meet the qualifications above          we will review your resume optional cover letter and supporting documentation to determine if you meet the minimum qualifications for the position if you meet the minimum qualifications stated in the vacancy announcement we will compare your resume optional cover letter and supporting documentation to your responses on the scored occupational questionnaire truefalse yesno multiple choice questions and place you in one of the three predefined categories the categories are gold silver and bronze however your resume or optional cover letter must support your responses to the scored occupational questionnaire or your score may be lowered candidates placed in the gold category will be identified for referral to the hiring manager and may be invited for an interview               how you will be evaluated for preference eligibility within each category those entitled to veterans preference will be listed at the top of the predefined category for which they are placed preference eligible with a serviceconnected disability of 10 or more will be listed at the top of the highest quality category gold depending on the position and grade level of the job for more information on category rating please go to category rating                the scored occupational questionnaire will evaluate you on the following competencies please do not provide a separate written response     knowledge of marine biology data collection and scientific research planning     skill in collecting data and utilizing equipment for fish biology research     ability to analyze and evaluate scientific data for issues related to marine conservation and marine protected area management     knowledge of northeast pacific crab and fish life history including growth reproduction and maturity     ability to work with team members and other researchers to improve scientific research methods          to preview questions please click here           background checks and security clearance     security clearance     public trust  background investigation     drug test required     no     required documents          required documents          resume showing relevant experience cover letter optional  your resume must indicate your citizenship and if you are registered for selective service if you are a male born after 123159 your resume must include information about your paid and nonpaid work experience related to this position including job title duration of employment mmddyy  mmddyy hours per week duties and accomplishments salary and your education for work in the federal service please include the grade level for the positions your resume may be used to validate your responses to the scored occupational questionnaire     if you are a veteran with preference eligibility and you are claiming 5points veterans preference you must submit a copy of your dd214 stating disposition of discharge or character of service or other valid proof of eligibility ie statement of service that shows service dates and character of service if you are claiming 10point veterans preference you must also submit an sf15 application for 10point veterans preference plus the proof required by that form for more information on veterans preference see httpwwwopmgovstaffingportalvetguideaspveteransemploymentact1998      active duty service members you must submit a statement of dischargecertification of release or an official written document from the armed forces that certifies you are expected to be discharged or released from active duty service in the armed forces under honorable conditions no later than 120 days from the date the announcement closes enlisted record briefs and military identification do not qualify as official documentation if the appropriate information is not submitted to confirm the discharge status dates of service etc you will not be considered for this job opportunity under veteran preference procedures to gain access to your dd214 online please visit httpwwwarchivesgovveteransmilitaryservicerecords     career transition assistance plan ctap and interagency career transition assistance plan ictap documentation if applicable see other information     education if this position requires proof of higher education you must submit an unofficial transcript or a list of courses that includes the following information name of accredited institution grades earned completion dates and quarter and semester hours earned special instructions for foreign education education completed in foreign colleges or universities must be evaluated in terms of equivalency to that acquired in us colleges and universities applicants educated in whole or in part in foreign countries must submit sufficient evidence including transcripts to an accredited private organization for an equivalency evaluation of course work and degree a listing of these accredited organizations can be found on the department of educations website you must provide a copy of the letter containing the results of the equivalency evaluation with a course by course listing along with your application failure to provide such documentation by the closing date of the announcement will result in lost consideration          if you are relying on your education to meet qualification requirements     education must be accredited by an accrediting institution recognized by the us department of education in order for it to be credited towards qualifications therefore provide only the attendance andor degrees from schools accredited by accrediting institutions recognized by the us department of education      failure to provide all of the required information as stated in this vacancy announcement may result in an ineligible rating or may affect the overall rating     benefits          benefits     a career with the us government provides employees with a comprehensive benefits package as a federal employee you and your family will have access to a range of benefits that are designed to make your federal career very rewarding learn more about federal benefits           noaa offers a comprehensive benefits package explore the benefits offered to most federal employees at benefits          eligibility for benefits depends on the type of position you hold and whether your position is fulltime parttime or intermittent contact the hiring agency for more information on the specific benefits offered,84913.0,WA,False,biologist
Entry-Level Wetland Scientist,details          kleinfelder has been connecting great people to the best work since 1961 we are engineers scientists and construction professionals providing solutions that improve our clients transportation water energy and other private infrastructure as a responsive crossdisciplinary team of bright curious and innovative problemsolvers we are dedicated to doing the right thing every day on every project from over 60 offices in the us canada and australia          built on a foundation of excellence kleinfelder is committed to clientfocused solutions through our depth of experience and thorough understanding of environmental regulatory economic and civic conditions we identify and address challenges with innovation and commonsense kleinfelders integrated awardwinning experts collaborate with clients to meet their objectives  from project inception through design and execution connecting great people to the best work is our purpose  together we deliver          kleinfelder is seeking an entrylevel wetland scientist to join our bridgeport wv office          under supervision and working with experienced staff the successful candidate will work on field teams and participate in permitting and compliance activities for a variety of projects primarily in the energy sector power oil  gas the work will involve a combination of office and field work and will include field delineation studies and developing environmental technical documents and permit applications on behalf of clients          the position may also include impact assessments wetland mitigation monitoring endangered species surveys habitat assessments and other studies          the ideal candidate should demonstrate     coursework andor experience with conducting wetland delineations in accordance with usace and state protocols functional wetland assessments mitigation plant and wildlife identification and soils identification     able to work with senior staff to help prepare permit documents environmental reports correspondence documents calculations and conduct analyses     background experience using gis is desired     possess excellent technical writing and verbal communication skills     excellent planning and organizational skills with strong problem solving abilities and analytical skills     ability to conduct work yearround in adverse climate and field conditions     all candidates require     bs in an environmental biological or ecological science or environmental policy masters in a relevant biological field of study is a plus     03 years of relevant wetland delineation experience     ability to work flexible work schedules and availability to meet priority deadlines outside of normal working hours     ability to travel mostly pa wv and oh with short notice up to 75 percent for field work client meetings agency coordination activities etc     a valid drivers license     experience with trimble gps and arcgis     search terms ecology ecologist biology biologist delineator delineate stream wetland environmental scientist          this position provides a great opportunity for qualified professionals who are selfstarters and energetic and enthusiastic leaders the selected candidate will work with an outstanding group of professionals in both collecting field data and assisting in permit preparation          notice to third party agencies     please note that kleinfelder does not accept unsolicited resumes from recruiters or employment agencies in the absence of a signed recruitment fee agreement kleinfelder will not consider or agree to payment for any referral compensation or recruiter fee in the event a recruiter or agency submits a resume or candidate without a previously signed agreement kleinfelder explicitly reserves the right to pursue and hire those candidates without any financial obligation to the recruiter or agency any unsolicited resume including those submitted to hiring managers are deemed to be the property of kleinfelder,,WV,False,biologist
Molecular Biologist Scientist / Senior Scientist,an advanced position to conduct a research and development program within the area of nucleic acid analysis and assay development create and deploy dna molecules as tags for different verticals provide direction in new technology applications provide scientific leadership within field of expertise          job description     utilize conventional pcr quantitative real time pcr     perform experiments involving molecular methods especially those involving nucleic acids     develop research objectives work closely with sales and marketing to define and support customer needs     evaluate new analytical technologies or methods     write and review study protocols sops and policies assist quality department in matters related to iso review     present findings inhouse to customers and to partners     perform laboratory functions in accordance with all safety guidelines     design nucleic acid analysis kits for specific applications assist in tech transfer of those kits to manufacturing          experience     phd or ms in life science or biomedical engineering or chemistry is required     industrial experience a plus     strong nucleic acid analysisassay development experience     5 years experience in an academic laboratory cro pharmaceutical or biotechnology industry or equivalent experience     knowledge and hands on experience with dna analysis technologies and familiarity with current bioinformatics tools     superb bench skill and troubleshooting ability     excellent oral and written communication skills     ability to work as a leader and team member with customers and partnering labs          please forward your resume to     larry kick     executive director human resources     applied dna sciences inc     50 health sciences drive     stony brook new york 11790     fax 6312408900     email larrykickadnascom include job title on subject line,,NY,False,biologist
"Biologist, Senior",westland resources inc is actively seeking an experienced biologist to support our environmental consulting practice westland specializes in the technical and procedural requirements necessary for compliance with the national environmental policy act nepa the clean water act and the endangered species act our biological resources practice includes development of natural resources management plans conducting ecological investigations and baseline studies and mitigation planning design and implementation the successful candidate for the position of senior biologist may be in the field 15 or more of the time depending on client needs     responsibilities     the senior biologist will be expected to contribute to project planning manage and train field crews on sampling and survey techniques lead biological field studies manage analyze and interpret data and statistical analysis and to provide assistance for the development of conservation and mitigation measures for potential adverse impacts to biological resources this position is expected to write reports in an efficient and effective manager while working closely with the director of natural resources project managers and other team members     requirements     ms or higher degree in biologyecology or related field a bachelors degree with additional experience will be considered     expertise in one or more disciplines such as vertebrate zoology botany or aquatic biology etc through coursework or experience     excellent writing and oral communication abilities     5 years experience and demonstrated ability working in biological resource surveys inventories and analyses strongly preferred     experience with us federal and state regulations preferred     ability to navigate physically in a desert environment exposed to extreme temperatures and rough terrain     experience in the southwestern united stated preferred     at westland our purpose is to sustain a friendly inspired company where dedicated people work together to create exceptional outcomes we pride ourselves on providing a work environment that is relaxed and collaborative while supporting the highest standards for project delivery and work product quality our team approach to both project and staff development naturally fosters a tightknit environment of uniquely skilled and experienced professionals learning from and helping one another     westland is committed to creating a diverse environment and is proud to be an equal opportunity employer we invite applications from all interested parties including women minorities veterans and persons with disabilities we maintain a drugfree workplace and perform preemployment substance abuse testing     to learn more about westland resources please visit our website at wwwwestlandresourcescom     eoe aa mfvetdisability,,AZ,False,biologist
Biologist,grounded in safety quality and ethics our experts lead their fields and guide our work with rigor a creative spirit and vision for growth we draw from more than 20 technical specialties around the globe and are committed to fostering an inclusive community of diverse talents backgrounds and expertise were a place to apply your passion and collaborate with top environmental talents on work thats critical to our clients and the communities they support join a team that has the environment down to a science     your opportunity     you will work in a highly dynamic team environment with other biologistsecologistswater resource specialists and land planning and regulatory experts this position will include opportunities for both field and office work it will also involve field work during construction of projects as a biologist you may also lead and mentor junior team members     your key responsibilities     manage tasks and projects according to approved scopes of work and deliver quality reports on schedule and within budget          interact and interface with environmental regulators          assignmentsprojects are advanced in nature and require the application of mature knowledge          responsible for planning and conducting assignments projects having broad scope for independent accomplishment and coordination of difficult tasks          develop manage and implement projects related to wetlands biophysical impact assessments environmental assessments and regulatory approvals          provide senior technical advisory relating to natural science and biology on multidisciplinary projects          applies technical and business knowledge and methods to develop creative effective and economical solutions to address current and potential project issues          assists in analyzing current and emerging technical issues and implementing actions to proactively address market business regulatory andor economic issues          present results to clients and regulators          participate in health safety and environment hse policies procedures standards and guidelines in the execution of all work          recommendations are reviewed for soundness of judgment accepted as accurate and feasible          provide supervision training technical direction and mentoring to more junior staff          executes specific technical tasks or requirements for medium to large projects          qualifies as a quality reviewer and undertakes quality reviews of moderate to large deliverables          contribute to and lead business development activities including proposals prequalifications and relationship building with clients and prospective clients and industry colleagues          manage biological communications and deliverables under the federal endangered species act permitting biological opinion california endangered species act permitting incidental take permit 2081          manage waters communications and deliverables under the master streambed alteration agreement msaa section 1602 clean water act section 401 certification clean water act section 404 permit          manage communications and deliverables under the stormwater pollution prevention plan swppp          review design and construction plans for consistency with permits and review and process amendments as required          review preconstruction surveys protocol surveys monitoring plans species relocation monthly annual compliance reporting jurisdictional delineations and construction notifications          assist with preparation of ceqanepa documentation          perform speciesspecific trainings          perform field audits and assist with managing field staff          assess and resolve compliance concerns          assist in performing construction schedule analyses          your capabilities and credentials     proficient in and consistently demonstrates and promotes policies and procedures for hsse including clientspecific training if applicable          advanced skills in technical writing          skilled in communications and technical information exchange with clients engineers and scientists government regulators and agencies and academia as well as nontechnical communication to the public          disciplined approach to project execution and technical excellence          ability to provide written and verbal direction on project delivery          shows leadership in striving to continuously improve technical performance          champions new ideas and initiatives and creates an environment that supports creativity and innovation          builds and maintains productive professional and personal networking relationships          drives collaborative efforts within the region and beyond to deliver consistent high quality and appropriately scoped technical work          at least five years of experience successfully executing technical aspects of complex projects          proficient in ms office applications          good driving record and valid drivers license required          osha 40hour training required          prior to employment with stantec a successful passing of a physical and drug screen will be required          education and experience     bachelors degree in biology or related field minimum 5 years related experience or an equivalent combination of education eg advanced degree and experience professional designation certified wildlife biologist bluntnosed leopard lizard tipton kangaroo rat and san joaquin kit fox experience preferred experience as a qualified swppp practitioner qsp andor qualified swppp developer qsd is a plus gis experience is also a plus experience working on linear projects preferred     typical office environment working with computers and remaining sedentary for long periods of time field work may include exposure to the elements including inclement weather ability to lift and move items and equipment up to 50 lbs     this description is not a comprehensive listing of activities duties or responsibilities that may be required of the employee and other duties responsibilities and activities may be assigned or may be changed at any time with or without notice     stantec is a place where the best and brightest come to build on each others talents do exciting work and make an impact on the world around us join us and redefine your personal best     job biologist     primary location united statescaliforniabakersfield     organization bc1858 environmental servicesus pacific     employee status regular     job level individual contributor     travel yes 25  of the time     schedule fulltime     job posting sep 25 2018 103956 am     req id 180001tx,,CA,False,biologist
Senior Biologist (Study Director)  GLP / Biocompatibility T...,senior biologist study director  glp  biocompatibility testing014897     this position will serve as study director eg interpret data and define qualification strategies for new or modified devices andor processes and lead in vivo biocompatibility studies for new and inprocess products including in vivo testing eg systemic toxicity intracutaneous reactivity implantation testing sensitization testing collaborate with project teams to assist in establishing test recommendations and testing in biocompatibility guidelines by the international organization for standardization iso 10993          other essential duties     write and approve protocols reports out of specification oss documents technical summaries procedures and gap assessments     develop nonroutine protocols reports and methods in collaboration with interdepartmental teams     ensure audit findings by the quality assurance unit qau are properly addressed with effective corrective actions and carefully assessed for the impact on the quality or integrity of the study     may train coach and guide lower level employees on new procedures assess work techniques and provide feedback on procedures     perform annual review of and assessment of standards iso and usp against standard operating procedures     generate responses to questions in deficiency letters from regulatory agencies both domestically and internationally     other incidental duties assigned by leadership     litr1     education  requirements  skills     bachelors degree in a related field and a minimum of 6 years of relevant experience in studies biocompatibility testing including in vivo or masters degree in related field and 4 years of relevant experience in studies biocompatibility testing including in vitro and in vivo     excellent written and verbal communication skills and interpersonal relationship skills     demonstrates problemsolving and critical thinking skills     moderate knowledge and understanding of biology principles theories and concepts     excellent written and verbal communications skills     advanced proficiency in microsoft office suite including word excel and powerpoint     advanced problemsolving skills and strict attention to detail     knowledge of and adherence to edwards environmental health and safety and quality guidelines as they relate to department clean room medical device manufacturing     good documentation practices supporting a medical device environment     ability to interact professionally with all organizational levels     ability to manage competing priorities in a fastpaced environment     work is performed independently on more complex projects andor lines of work and reviewed for accuracy and soundness     adhere to all ehs rules and requirements and take adequate control measures in preventing injuries to themselves and others as well as to the protection of environment and prevention of pollution under their span of influencecontrol          edwards lifesciences is the global leader in patientfocused medical innovations for structural heart disease as well as critical care and surgical monitoring driven by a passion to help patients the company collaborates with the worlds leading clinicians and researchers to address unmet healthcare needs working to improve patient outcomes and enhance lives headquartered in irvine california edwards lifesciences has extensive operations in north america europe japan latin america and asia and currently employs over 10000 individuals worldwide          for us helping patients is not a slogan  its our lifes work from developing devices that replace or repair a diseased heart valve to creating new technologies that monitor vital signs in the critical care setting we focus on helping patients regain and improve the quality of their life edwards is an equal opportunityaffirmative action employer including minorities females protected veterans and individuals with disabilities          quality     usausacalifornia  irvine,,CA,False,biologist
Mammalian Synthetic Biologist,asimovs synthetic biology team programs living cells to create previously impossible biotechnologies          position we are seeking a fulltime mammalian synthetic biologist to engineer cho and human cells with unconventional functions you will use the latest molecular biology quantitative cell measurement and omics analysis techniques the ideal candidate is obsessed with the question of how to best engineer complex biological systems this is a unique opportunity to work at a nimble forwardthinking synthetic biology startup and help build the foundation for engineering biology          as part of the synthetic biology team you will          design build and test innovative genetic platforms and programs in mammalian cells     create experimental workflows and collect quantitative measurements for engineered cells including flow cytometry and rnaseq     analyze and distill insight from complex molecular data streams     collaborate frequently with the software team to incorporate biological design principles and experimental data into the software pipeline     communicate methods and results with other scientists industry executives and academic researchers     organize and document experiments genetic designs and data     work effectively as part of a multifunctional team in support of a synthetic biology design platform          qualifications          phd in biological engineering molecular biology or a related field     3 years of experience doing research in an academic or industry lab setting     skilled in molecular biology and cell culture techniques     ability to work both independently and in a collaborative team environment     quantitative data analysis expertise     experience in flow cytometry omics and analytical techniques a plus     experience with bioproduction and gmp regulation a plus     experience with viral vectors and gene editing techniques a plus          about us were fueled by a vision to transition synthetic biology to a fullyfledged engineering discipline should you join our team you will grow with a constantly evolving organization and push the frontiers of biological engineering culture is key to asimov  we believe that our mission can only be achieved by a diverse team that brings a mixture of perspectives to creating a future powered by engineered biology,,MA,False,biologist
Scientist,role description          hemogenyx seeks an individual with a strong background in hematopoietic system development andor immunology the successful candidate will conduct research in the fields of hematopoiesis and immunology the successful candidate will be responsible for ensuring their research project progression by designing and executing experiments to characterize the biological function of hematopoietic stem cellsprogenitors and the effect of drug candidates on the modulation of hematopoietic stem cells function research projects will be focused on therapeutic areas related to blood malignancies excellent interpersonal and communication skills are essential for the success of our biotechnology startup          responsibilities          perform prospective isolation of hematopoietic stem cells and other cell types from various tissues and organs     study regenerative properties of the isolated cells in vivo and in vitro     work closely with company leadership to plan and execute project activities     work independently creatively and in collaboration with other members of the team to design and implement key experiments to address aspects of the basic and translational biology of cellular targets link to human disease and validate the mechanism of action of drug candidates     analyze interpret and present scientific data draft technical reports prepare publications and present results at internal and external meetings including industry conferences     qualifications          phd and postdoctoral training 13 years in cell biology immunology life sciences or a related field are required     a skilled biologist with indepth knowledge of the hematopoietic system capable of handling small animals performing flow cytometry analysis and possessing basic surgical techniques and handson experience in tissue culture     outstanding interpersonal and communication skills     strong project leadership skills     strong collaborative and teamwork skills     high level of selfmotivation entrepreneurial spirit and ability to thrive in a fastpaced goal and teamoriented biotechnology startup environment     please forward your cv and cover letter to hemogenyxhemogenyxcom attn dr vladislav sandler,,NY,False,biologist
