job_title,clean_description,salary,state,sponsored,search_term
Data Scientist,about uszadig global is dedicated to becoming the leading provider of people risk management solutions to protect organizations and their most valuable resources  their people we are a new technology startup that has brought together seasoned practitioners who understand the ever evolving security and risk environment and have effectively hard coded their experience into a state of the art framework zadig has already gained attention for its approach in managing people risk by developing a continuous evaluation capability that holistically assesses the nuanced interactions between people data and their environment to accelerate our go to market strategy we are looking for a highly motivated intellectually curious and talented data scientist who is not afraid to get their hands dirty in data to solve complex challenges as one of the first core members of our leadership team you will work closely with our partners to design cutting edge analytic models with machine learning leveraging data collected from various personalized sources and apisyou will collaborate with our product leadership and marketing teams with insights gained from analyzing data to support our solution you are ideally adept at using large data sets to find opportunities for product and process optimization and using models to test the effectiveness of different courses of action your must have demonstrated experience using a variety of data miningdata analysis methods using a variety of data tools building and implementing models usingcreating algorithms and creatingrunning simulations you should have a proven ability to drive business results with databased insights and must be comfortable working with a wide range of stakeholders and functional teams you will definitely have a passion for discovering solutions hidden in large data sets and working with a small team to improve resultsyour responsibilitieswork with the team to identify opportunities for leveraging uba data to drive business solutionsmine and analyze data to drive optimization and product improvementassess the effectiveness and accuracy of new data sources and data gathering techniquesdevelop custom data models and algorithms to apply to data setsuse predictive modeling to increase and optimize customer experiences revenue generation ad targeting and other business outcomesdevelop company ab testing framework and test model qualityimplement models and monitor outcomesdevelop processes and tools to monitor and analyze model performance and data accuracyyour skillsstrong problem solving skills with an emphasis on product developmentexperience using statistical computer languages bayesian networks python slq etc to manipulate data and draw insights from large data setsknowledge of a variety of machine learning techniques clustering decision tree learning artificial neural networks etc and their realworld advantagesdrawbacksknowledge of advanced statistical techniques and concepts regression properties of distributions statistical tests and proper usage etc and experience with applicationsexcellent written and verbal communication skills for coordinating across teamsa drive to learn and master new technologies and techniques47 years of experience manipulating data sets and building statistical modelsbachelors degree masters degree or phd a plus in statistics mathematics computer science or another quantitative field and is familiar with the following softwaretoolsknowledge and experience in statistical and data mining techniques glmregression random forest boosting trees text mining social network analysis etcexperience querying databases and using statistical computer languages python slq etcexperience using web services redshift s3 spark digitalocean etcexperience creating and using advanced machine learning algorithms and statistics regression simulation scenario analysis modeling clustering decision trees neural networks etcexperience with distributed datacomputing tools mapreduce hadoop hive spark etcwe have an immediate need for someone who has an entrepreneurial spirit or wants to be part of an exciting startup with unlimited growth potential this particular position is currently for equity 5 but open to convert to an uncapped paid fulltime role with executive responsibilitiesjob type fulltime,,NY,False,data_scientist
Data Scientist,"the retail analytics team is looking for an exceptional individual to play an integral role in helping apple retail make decisions using data you will partner with key stakeholders across apple as you design refine and create innovative analyses and data products this will include leveraging large and complex data sources deriving actionable insights delivering dynamic and intuitive decision tools and presenting your findings to key executives
the ideal candidate is a selfmotived team player skilled in a broad set of analytical tools with a strong passion for data and effective visualization techniques ability to adapt quickly and communicate effectively with business leaders is a must
key qualifications
2 years of related work experience in consulting or other related business facing role
fluency in sql for data access manipulation and validation
proficiency in either r python or sas for data analysis
passion for data visualization and information design proficiency in tableau preferred
capable of clearly communicating complex analyses to a nontechnical audience including extensive experience presenting to leadership groups
ability to initiate refine and complete projects with minimal guidance
description
partner with crossfunctional teams to identify frame prioritize and answer business questions where analytics can be most impactful
design and implement analytics and reporting tools to support key decisions on a wide variety of topics including product launches customer experience and operational performance
quickly outline and build customized analyses for retail leadership
perform all aspects of analysis including data acquisition and manipulation programming data visualization documentation and presentation of results
contribute to the development of tools to improve team efficiency and productivity
education
minimum of bachelor’s degree preferably in related quantitative field
additional requirements
apple is an equal opportunity employer that is committed to inclusion and diversity we also take affirmative action to offer employment and advancement opportunities to all applicants including minorities women protected veterans and individuals with disabilities apple will not discriminate or retaliate against applicants who inquire about disclose or discuss their compensation or that of other applicants",,CA,False,data_scientist
Data Scientist,70  75 an hourcontractrequired skills and experience3 years of experience in data analytics data sciences mathematics statistics or data modeling3 years of industry work experience in sql sql server analysis services olap dax mdx to implement statistical models and analysis prediction classification clustering time series forecasting regression models etcproficient with sql azure azure services and azure data factoryshould have data visualization skills experience in tools like power bi excel sqlwhat you will be doingas the first dedicated analyst to our capacity management team you will take a fresh look at what were measuring and tracking from there you will produce and track metrics that drive our capacity decisions and retention as well as define new metrics and conduct analysis to improve the onboarding experience engagement and conversion of trial usersinterpret data analyze results using statistical techniques and provide ongoing reports to all meaningful stakeholderscollaborate with engineering and operations team to develop and implement data collection systems data analytics and visualizations dashboards reports etc and other strategies to measure and evaluate kpisidentify analyze and interpret trends or patterns in complex data setsensure data quality locate and help engineering correct data collection and processing problemsjob types fulltime contractsalary 7000 to 7500 hour,,WA,False,data_scientist
"Senior Manager, Software Engineer (Data Science & Analytics...","101000  148000 a year indeed est towers crescent 12066 united states of america vienna virginia

at capital one we’re building a leading informationbased technology company still founderled by chairman and chief executive officer richard fairbank capital one is on a mission to help our customers succeed by bringing ingenuity simplicity and humanity to banking we measure our efforts by the success our customers enjoy and the advocacy they exhibit we are succeeding because they are succeeding

guided by our shared values we thrive in an environment where collaboration and openness are valued we believe that innovation is powered by perspective and that teamwork and respect for each other lead to superior results we elevate each other and obsess about doing the right thing our associates serve with humility and a deep respect for their responsibility in helping our customers achieve their goals and realize their dreams together we are on a quest to change banking for good

senior manager software engineer data science  analytics platforms

we are looking for a passionate technologist with a knack for delivery to lead inspire and manage a team of talented engineers to build intuitive cloudbased platforms to support our enterprise data scientist and analyst community we have multiple positions open within this domain which includes the delivery of both single node and distributed computing capabilities both cpu  gpu for our users leveraging technologies which include but are not limited to spark emr java python tensorflow docker and kubernetes

on any given day you will
architect design and code full stack data products within our aws environments that will serve over 4000 end users
work directly with endusers to define intent understand priorities and deliver products in a highly collaborative and agile environment
ensure your team adheres to best practices for delivering high quality production code via unit test coverage peer reviews coding style standards and documentation
lead inspire and grow your team of engineers to help them reach new heights in performance
be an exemplar for what it means to have an inclusive supportive and empowering team culture
who you are
curious you ask why you explore youre not afraid of challenging the status quo
passionate you care about growing others and bringing them together around what’s possible you’ve started meetup groups or taught courses because you love enabling others
communicator you can communicate complex ideas clearly to both technical and nontechnical audiences your team knows their priorities and so does your manager
doer you have a bias toward action you try things and you wear your failures as a badge of honor
fearless big undefined problems dont frighten you
improver you take pride in your work and have a high bar you improve every piece of code you touch
basic qualifications
bachelors degree or military experience
at least 6 years of experience delivering software systems or platforms
at least 4 years of experience with java or python
at least 2 years of experience with docker
at least 2 years of experience working with amazon web services aws
preferred qualifications
8 years experience delivering custom software systemsplatforms
3 years experience managing and developing an engineering team
3 years experience with unixlinux systems  unix shell scripting
3 years experience working with docker
2 years experience working with a container management solution ie ecs kubernetes
2 years experience with micro services architecture design and implementation
2 years experience with restful web service framework
2 years experience working with automated devops systems
capital one will consider sponsoring a new qualified applicant for employment authorization for this position",124500.0,VA,True,data_scientist
Lead Data Scientist and Cognitive Software Engineer,"the lead data scientist and cognitive engineer will lead one of our cognitive agile teams through the phases of usecase data exploration and prototyping to the design implementation and deployment of the resulting cognitive services supporting the usecase

responsibilities

become subject matter expert in data science and machine learning
lead a team of data scientists machine learning engineers software engineers and qa engineers
lead and mentor junior team members in data collection preprocessing feature engineering data visualization and analysis
engage with lines of business users and analysts to explore and prototype opportunities and usecases exploring data and the application of cognitive and machine learning technologies
build automated data collection and preprocessing pipelines
build models to address business problems
lead the design development testing and support of cognitive microservices operationalizing and productizing resulting models and cognitive solutions
qualifications

bachelor’s degree preferably in computer science masters preferred
5 years of modern objectoriented or functional programming experience java c python scala sql r
proven experience as a data scientist data analyst or machine learning engineer
strong background in math statistics and analysis
experience in any of the following is highly desirable
o leading a software development team

o data science and machine learning frameworks “r” apache spark  mllib tensorflow scikitlearn etc…

o natural language processing nltk corenlp gensim spacy etc

o experience with bigdata technologies and cloud hadoop aws other

o linux  bash scripting

o relational databases oracle postgresql mysql etc

o agile development methodology

o cicd development environments and tools git maven jenkins etc

o restful microservice apis

strong analytical skills previous experience or education focused on statistics or data science is valuable
communication skills the ability to communicate at the right level with all parties involved including senior management and business owners",,TX,True,data_scientist
Data Scientist - Portfolio Planning,"about the team


at stitch fix our data science team leverages machines together with experthuman judgment to generate innovative recommendations and insights that innovate the way the company functions and helps our clients look and be their best selves the merchandise algorithm team works collaboratively to develop innovative reliable and maintainable solutions we have an empiricalexperimentation focus with a capability that is unique in retail allowing us to test the impact of various inventory management strategies on our clients and our financials

about the role


in this role youll lead the vision for how to build a personalized inventory planning solution that can meet the needs of our clients youll partner closely with our merchandise partners to develop a humanalgorithmic approach to building our inventory that brings the insight and scalability of algorithms to the inventory planning process planning is a highly multidimensional problem your task is to find an optimal solution in this complex space this role will involve formalizing the strategic constraints that people impose on our business designing and implementing testable solutions to the constrained optimization problem and delivering recommendations to guide the planning team toward optimal solutions

youre excited about this opportunity because you will…



have a huge impact on the core business by partnering with the merchandise organization to develop a humanalgorithmic approach to inventory planning
build models that can predict the client and financial outcomes of a planning strategy and use these models to optimize the inventory
measure the impact of your work via experimentation
own your projects endtoend

were excited about you because…



you have a desire to work with business partners on framing problems and skill at doing so
you have experience building production systems using python
you have good intuition for numerical optimization and experimentationab testing
you get excited by vague problems and are flexible when it comes to solving them
you love to work as a team in a highly collaborative environment and you get excited by the team accomplishing business goals
you get excited about solving portfolio optimization or inventory management problems

why youll love working at stitch fix



we are a group of bright kind and goal oriented people you can be your authentic self here and are empowered to encourage others to do the same
we are a successful fastgrowing company at the forefront of tech and fashion redefining retail for the next generation
we are a technologically and datadriven business
we are committed to our clients and connected through our vision of transforming the way people find what they love
we love solving problems thinking creatively and trying new things
we believe in autonomy  taking initiative
we are challenged developed and have meaningful impact
we take what we do seriously we dont take ourselves seriously
we have a smart experienced leadership team that wants to do it right  is open to new ideas
we offer competitive compensation packages and comprehensive health benefits
you will be proud to say that you work for stitch fix and will know that the work you do brings joy to our clients every day

about stitch fix

stitch fix is an online personal style service for men and women combining art and science to disrupt and redefine the retail industry were the first fashion retailer to blend expert styling proprietary technology and unique product to deliver a refined and deeply personalized shopping experience we leverage vast amounts of client data to make decisions throughout the company all of this results in a simple powerful offering to our customers and a successful growing business we believe we are only scratching the surface of our opportunity and were looking for incredible people to contribute wed love for you to help us carry on the trend
",,CA,False,data_scientist
Data Scientist / Statistician / Economist,"the individual in this role will be responsible for interpreting quantitative data and developing statistical models to predict and monitor icloud infrastructure demand
key qualifications
strong background in statistics or econometrics regression analysis causal inference time series analysis glm logistic regression probability theory regularization interest in machine learning algorithms
programming skills demonstrated proficiency in going from unclean data source to cleaning munging plotting and modeling with regression or other appropriate machine learning tools either of the following
r familiarity with tidyverse packages rstudio shiny apps
python’s quantitative packages pandas sklearn matplotlib etc
communicating results demonstrated ability to share your findings with non technical audience by use of plots and text
innate curiosity
description
work with various teams to understand resource requirements servers storage cpu bandwidth and make predictive models to forecast demand several years out
provide data and reporting requirements to engineering teams
analyze demand impact for future software and hardware features
present forecast trending and analytical findings to stakeholders

education
bachelor’s degree in statistics or economics with emphasis on econometrics",,CA,False,data_scientist
Data Scientist,100000  150000 a yearleolabs is hiring a data scientist to mine our large dataset for new applications leolabs operates a global network of radars to map low earth orbit and provide data services the ideal candidate will contribute to a variety of projects including the development of advanced data analyticsresponsibilities develop and implement advanced tools for conjunction prediction orbit fitting orbit prediction maneuver detection atmospheric drag modeling etc work to scale these tools for realtime operations on large data sets analyze algorithm performance and data quality design and implement automated testing and calibration systems develop algorithms that will characterize track and predict the orbits for the hundredsofthousands of pieces of small debris that are not tracked today mine our radar data set to determine new applications for the data interface with satellite operations teams and other customers to tune performance and develop new productsminimum requirements bs in cs physics or similar skilled in data analysis data science machine learning andor statistics skilled in data analysis skilled in python cc andor javajob type fulltimesalary 10000000 to 15000000 yearexperiencesoftware development 2 years preferreddata analysis 2 years preferrededucationbachelors requiredlocationmenlo park ca 94025 preferredwork authorizationunited states required,125000.0,CA,False,data_scientist
Data Scientist for Harding Loevner LP,61000  70000 a yearharding loevner lp is looking for a dedicated data scientist to join their teamwe are looking for specific consumer lending experienceresponsibilities includeanalyze current trends in our data to produce company growthpresent conclusions to the board and stakeholdersimprove or design a new data collection and database if neededfind new data from internal and external sources to improve our current dataqualificationsat least 1 and up to three years of related experience bachelor’s degree in a quantitative field must have fluency in one or multiple programming languages such as python r or sql strongly preferred familiarity with financial metrics mutual funds separately managed accounts composites international investing and the asset management industry preferred factset or other attribution system experience preferredjob type fulltimesalary 6100000 to 7000000 yearexperiencepython 1 year preferredsql 1 year preferreddata science 3 years requirededucationbachelors requiredwork authorizationunited states required,65500.0,NJ,False,data_scientist
Data Scientist,"overview
were extending our technical products through web  conversation interfaces and eager for a talented data scientist to join our team you should be passionate in identifying customer trends building bespoke natural language processing  generation and concepting ab tests youll also get to work with new technologies across our spectrum of customer support and logistics systems
responsibilities
be productfocused and selfmotivated
feel comfortable working in a fast paced iterative environment
be able to work in a collaborative environment with an interdisciplinary team of designers and engineers
build systems for handling natural language understanding and automated responses
craft a framework for ab testing various ideas across our organization everything from checkout flows to shipment routing optimizations
qualifications
understand the balance of moving fast and writing robust organized and easily maintainable code
be curious and excited about the latest technologies especially in the conversational and consumer spaces
able to quickly and clearly communicate ideas issues and results
not afraid to juggle multiple projects on any given day
24 years of experience in a similar data science role at an ecommerce or similar startup working on ab testing data analysis
some experience with building systems for natural language processing nlp and language generation nlg from robust data sets
ability to code and build in ruby python andor nodejs interface with both relational and nosql databases
bonus for working on chatbots for messenger slack sms or other platforms
interest in working on logistical solutions involving hardware  robotics using rfid computer vision and augmented reality
have at minimum a babs in computer science applied mathematics computer engineering or a related field or not most of us dont
benefits
dirty lemon provides competitive salaries full medical benefits including dental  vision and wellness benefits including free soulcycle we provide opportunities to grow within the company and shape our growth strategy you’ll enjoy many perks like daily lunches from neighborhood restaurants weekly team events  dinners and of course free dirty lemon we also believe in handsonexperiences with regular visits to our regional offices production centers and distribution centers

about dirty lemon
dirty lemon is a directtoconsumer beverage distribution company sold exclusively through text message we embody a startup mindset as we aim to disrupt the food  beverage retail industry through innovative technology worldclass logistics and delicious products the world over
were committed to building a culturally diverse team and strongly encourage applications from women people of color and other underrepresented groups in our industry",,NY,False,data_scientist
Data Scientist,"location
new york new york
shift
day united states of america
description
join the artificial intelligence team at new york’s 1ranked hospital

data scientist

at new yorkpresbyterian we’re leveraging the most innovative and transformative technologies to provide the highest quality care to our patients this is your opportunity to provide world class technology solutions that will directly impact the quality of a patient’s life thrive in our fastpaced environment as you lead enterprisewide implementation of ai join and collaborate with a tightknit team of creative and ambitious data analysts engineers and developers working on the most important enterprise initiatives in our healthcare system ultimately you will be a critical part of building the hospital of the future as we integrate ai into all aspects of healthcare delivery and make a huge positive impact on patient lives

our artificial intelligence team is seeking an innovative resultsoriented data scientist to support enhance and expand newyorkpresbyterian’s artificial intelligence program in redefining our healthcare delivery operations our mission is to enhance healthcare delivery through integration of machine learning extracting knowledge from millions of data points from the electronic medical record and clinical documents to generate actionable insights for our clinical operational and enterprise teams as a critical member of our ai deployment team you will oversee machine learning algorithm generation and be responsible for establishing and maintaining a quality pipeline of models working with senior executives and clinical leadership you will have a prominent voice in shaping strategic decisions and process redesign across the enterprise

preferred criteria
masters in computer science bioinformatics physics mathematics or other data science related field
experience in neural network models in keras andor tensorflow  theano
experience in mlaas aws azure gcp
previous related experience in machine learning techniques and best practices
python experience and related ml packages scikitlearn numpy etc
proficiency in data analytics and engineering able to clean transform and merge data for ml purposes
required criteria
bachelors degree or equivalent experience
three to five years of previous work related experience
join a hospital where employee engagement is at an alltime high enjoy competitive compensation along with benefits such as tuition reimbursement hospital retirement contributions and financial planning assistance start your lifechanging journey today

1 in new york americas best hospitals 20172018  usnews  world report
2018 best places to work employees choice  glassdoor
2018 employees choice top ceos  glassdoor
2018 “america’s best employers”  forbes
2018 150 best places to work in healthcare  beckers healthcare
2018 toprated work places best hospitals  indeed
discover why were 1 in new york and a best employer at nyporgcareers

newyorkpresbyterian hospital is an equal opportunity employer",,NY,False,data_scientist
Data Scientist,"100000 a year 100k usdyear
 50 usdhour

40hweek

remote position

longterm

do you like building state of the art scalable and selflearning systems do you wish your current role had the excitement and energy that comes from working in young exceptionally fastgrowing tech companies if so this role is for you

learn more

why crossover

be a part of the fastest growing private equity portfolio in the world join our rapidly expanding partner network support an expanding global network of clients a key benefit of crossover is that all our roles are location independent live and work anywhere work from home a coffee shop or at one of the many coworking spaces crossover partners can access and collaborate

what youll be doing
interested 
we are seeking a data scientist with interest in large data sets primarily english language text and a willingness to experiment with custom algorithms and ideas when ideas demonstrate value the data scientist leads the implementation of projects to bring this value to life we specialize in technologies for worldclass document classification and the discovery of structures in unstructured text we focus on a comprehensive and rapidly growing set of business domains expectations utilize your analytical statistical and programming skills to collect analyze and interpret large data setsuse the information to develop datadriven solutions bootcamp program

to be considered for this position you are required to take part in a mandatory training series and tests included in our 4week bootcamp program
after grading your tests you will be eligible to take the bootcamp which is usually held within a week of obtaining your test results you will be paid the fulltime rate for 40 hours per week for four weeks
once the bootcamp tests are complete we will be able to evaluate you for the position correctly bootcamp is a very tough training program and only an average of 50 of attendees can finish it taking the bootcamp doesn’t guarantee that you will be hired but it is a requirement as part of the hiring process

key responsibilities

main focus on building state of the art scalable and selflearning systems for information extraction from documents
ability to train and tune a variety of machine learning models
build both supervised and semisupervised models within unstructured and semistructured environments
feature engineering using domain knowledge
perform data and error analysis in order to improve models and understand their shortcomings
experiment and develop machine learning algorithms for tasks including text classification clustering embedding sequence labeling seq2seq learning information extraction and online semisupervised learning
deploy machine learning models used in largescale systems
take ownership of the whole endtoend machine learning systems  from data processing training optimization to realtime monitoring and maintenance
build highleverage tools for data collection model trainingtesting feature extraction and more

candidate requirements
advanced degree in one of the following computer science mathematics ai deep learning data science or other programmingdata focused field
at least 5 years of experience with complex selfdirected data analysis
needs to be handson with experiments and execution

needs experience in at least one of the following areas

statistical modeling
machine learning
predictive analytics
data visualizations

experience and interest in many of the following areas are desired


applied statistics and probability
machine learning algorithms and processes
feature engineering and refinement
investigation of public data sources
systems for largescale automated data collection and analysis
application usage analysis
predictive analytics
tools for structured data storage and retrieval
data storage and analysis tools eg sql solr spark

experience with natural language processing methods is desired
meaningful experience in analyzing english language textbased data sets
experience executing document clustering in both supervised and unsupervised scenarios
a true “roll up the sleeves and get it done” working approach
demonstrated success as a problem solver resultoriented selfstarter
comfortable “working virtually” with teammates and customers around the world we do a lot of skype and video conferencing
good proficiency in the english language

online hiring event

a hiring event is a scheduled online event where all our relevant testing relating to a role is conducted on the same day submissions received during the event are graded the following week and successful candidates notified if they have progressed to the next round which is an online interview with a hiring manager

register for a hiring event

career growth opportunities

learn and use disruptive technologies

crossover is your chance to learn cuttingedge new technologies in ai machine learning big data analysis nlp cloud services and more including how and when to use them

experience the scale and intensity

crossover gives you unprecedented visibility to the top technology companies throughout the globe and an opportunity to work on multimillion dollar revenue products processing millions of transactions using revolutionary and radically differentiated processes in a highintensity environment

continual improvement

with our culture of setting smart goals you will receive candid feedback weekly instead of waiting for quarterly or annual reviews this will help you take timely corrective action for your overall learning and development

career path

yes  you wont stop here

job title
engineer
software architect
chief software architect

compensation
15hr 30kyr
30hr 60kyr
50hr 100kyr

role type
software developer
senior developer
product architect and responsible for implementing technology decisions

job title at typical previous job
junior developer
developer
software engineer

senior developer
architect
lead developer

chief architect
senior technical architect

a good fit for

2  years hands on development experience

strong in one technology but willing to learn new technologies

strong communication skills listening questioning talking to the point fluent english

good knowledge in engineering practices ci cd branching strategies testing types

good knowledge in applications architecture 3tier app soa caching aws docker

inclination to get things done based on clearaggressive goals setting and improving on productivity metrics

5  years of hands on development experience with 2 years in an architect or similar position

adept at various technologies

participated in teams on product technical strategy

strong communication skills listening questioning talking to the point fluent english

very good knowledge in engineering practices ci cd branching strategies testing types

very good knowledge in applications architecture 3tier app soa caching aws docker

inclination to get things done based on clearaggressive goals setting and improving on productivity metrics

8  years of hands on development experience with 5  years in an architect or similar position

adept at various technologies

recent experience in heading product technical strategy

firm belief in well defined processes and workflows ability to establish them and make sure they are executed by everyone and without exceptions

strong communication skills listening questioning talking to the point fluent english and ability to communicate with business stakeholders

excellent knowledge of engineering practices ci cd branching strategies testing types

excellent knowledge in applications architecture 3tier app soa caching aws docker

inclination to get things done based on clearaggressive goals setting and improving on productivity metrics

core deliverables
a team member of a central engineering function delivering value to all products across the organization

responsible for delivery of individual changes based on well defined specifications and meeting weekly quarterly goal targets

a team member of a central engineering function delivering value to all products across the organization

responsible for delivery of complex changes affecting multiple components andor systems while meeting weekly quarterly goal targets

responsible for a product and it’s weekly release overall product architecture and health day to day and strategic technical decisions and technical product team leadership or a team member of a central engineering function delivering value to all products across the organization

architectlevel technical experience
no
yes
yes

management experience
no
yes
yes

interviews trains and coaches resources reviews work and makes decisions simpler and more clear
no
no
yes

the hiring manager

faqs

copy of crossover whats the hiring process

copy of crossover whats the marketplace

copy of crossover how am i paid

copy of crossover will i be terminated when my project finishes

copy of crossover why do you get bad reviews

now what about checking some great work examples of what we do here

check now",100000.0,,False,data_scientist
Data Scientist,parttime temporarynacci is a new startup looking for a data scientist to help us take our analytics capabilities to the next level for our clients this role will work directly with the founding team to deliver innovative designforward analytics capabilities this person will also help develop nacci’s big data technology infrastructurenacci is focused on merging storytelling and narrative with data science to help our clients get more out of their data investments we focus on building out solutions that are beautiful insightful and useful the right candidate will have a tremendous respect for the softer sciences and have the ability to think horizontally while still leveraging their mastery of data science and analytics techniquesthis role will be primarily focused on platform engineering  architect and build technical platforms for nacci analytics data processing and algorithmic engines to run at scaledata mining  uncover deep insight hidden in our client’s data or data we source ourselves and provide tactical guidance on how act on findingsalgorithm design  develop quantitative models leveraging machine learning and advanced data analysis techniquesbusiness intelligence – develop reports dashboards and metrics as well as provide bi tools to provide accurate and timely informationqualificationsexperience in a quantitative or technical work environment or advanced degree phd or mams in quantitative field eg mathematics economics operations research etcintuitive sense of how quantitative and technical work aligns closely with business priorities and business valueability to effectively work with business leads strong communication skills ability to synthesize conclusions for nonexperts and desire to influence business decisionsexperience in applying data analysis techniques to a large set of data using big data systems such as hadoop spark mongodb etcadvanced experience with programming scripts such as python java scala c in linuxunix and r preference that you are highly knowledgeable in numerous languages with priority to pythonexperience with web services such as aws digitalocean redshift s3 and spark also the ability to connect data using web api rest api and web crawling techniquesexperience in creating and implementing machine learning algorithms and advanced statistics such as regression clustering decision trees exploratory data analysis methodology simulation scenario analysis modeling and neural networksexperience in visualizing data to stakeholders in a simple and concise manner through visualization software such as ggplot d3tableau qlinkview periscope business objects or other similar softwareexperience in analyzing data from business line data applications and data providers such as google analytics site catalyst coremetrics adwords crimson hexagon facebook insights nielsen comscore simmons mri and etcstrong communication skills and the ability to tell a compelling story with dataintense intellectual curiosity – strong desire to always be learning and staying uptodate with the latest developments in the fieldanalytical creative and innovative approach to solving openended problemshighly collaborative teamplayer attitude an appreciation for design and you thrive in a dynamic startup environmentjob types parttime temporaryexperienceanalyticsdata science 2 years requirededucationbachelors preferredlanguageenglish required,,NY,False,data_scientist
"Content Designer, Card Design","mclean 2 19052 united states of america mclean virginia

at capital one we’re building a leading informationbased technology company still founderled by chairman and chief executive officer richard fairbank capital one is on a mission to help our customers succeed by bringing ingenuity simplicity and humanity to banking we measure our efforts by the success our customers enjoy and the advocacy they exhibit we are succeeding because they are succeeding

guided by our shared values we thrive in an environment where collaboration and openness are valued we believe that innovation is powered by perspective and that teamwork and respect for each other lead to superior results we elevate each other and obsess about doing the right thing our associates serve with humility and a deep respect for their responsibility in helping our customers achieve their goals and realize their dreams together we are on a quest to change banking for good

content designer card design

you love finding ways to describe real human needs in plain language you love creating solutions that actually help people and you guide others on your team to be brave enough to design with humanity you’re a natural storyteller information architect and content designer you’re also a genuinely nice person with humility and integrity

a typical day in the life of a content strategist at capital one
run a twohour workshop with a product team helping them find the human language around the feature they’re building
brainstorm with a content strategy teammate on how to walk a customer through a signin process or how to make error messages more human
work with a design partner to cowrite a content workbook including conversation structure ideal phrases human language and navigation ideas
lead a cowriting session with designers attorneys and product managers
answer email we’re all trying to spend less time on this but let’s be real
join a content strategy community of practice meeting to share wins questions business updates and team goals across lines of business
lead a journeymapping session to outline the customer experience for opening a new account
cowrite a usertesting script for redesigning an app signin flow
create content prototypes that will be used to validate hypotheses in testing
facilitate a group conversation to help a team clarify what they are working on or how they are working
grab coffee with a product manager to hear what they’re super excited about and how you can help
join a capital one design allhands to see what other teams are doing
help support and coach team members on content design best practices
your days look like that because
our goal at capital one is to change banking for good we’re all humans with unique emotions about our money and messaging hugely influences how we feel about the institutions we’ve entrusted to handle that money
the content practices aim is to bring simplicity ingenuity and humanity — and personality where appropriate — to our customers’ experience with their money it’s a big responsibility but that means it’s also a big opportunity to do something real good and important for millions of real people
the design organization’s goal — of which content strategy is an integral part — is to design for impact that’s leading the charge toward a new way of working at capital one we emphasize a design mindset rapid iteration and lean development no matter what we’re working on
you’ll need to be pretty dang good at wearing these hats
customer advocate — you’ll dig into who our customers are and what language they use then ensure our products speak their language
writer — you’ll build trustworthy relationships with customers by making “simplicity and humanity” core facets of our product content
editor — you’ll cut or change what doesn’t help audiences find understand and choose us
ux designer — you’ll establish a cohesive conversation with users both within and across our many digital experiences
researcher — you’ll test your content on real customers iterate until it’s clear as a bell then see it rolled out to millions of people
data scientist — you’ll study analytics and use data to drive your messaging decisions and supportdispel your assumptions
you’ll love your job the most if you
want to be a part of changing banking for good
see words as an incredibly powerful tool for connecting with people
are passionate about the customer and want to use your influence to design experiences that build trust and help people
commit only to what is essential and your calendar and todo lists reflect that
are articulate and prepared able to confidently substantiate your decisions to peers and seniorlevel executives alike
have a positive yet practical attitude we could call your colleagues and they’d gush over how much they love working with you
work quickly without compromising quality knowing that iteration and testing are partandparcel to designing exceptional user experiences
take initiative aren’t afraid to fail ask thoughtful questions and constantly seek better ways of working and communicating
experiment with methods to develop new ways of getting things done
you’ve probably done these things in your career so far
led projects at all phases from discovery through execution
pulled a conversational thread with customers across channels and teams balancing business needs with experience principles
influenced diverse groups—including designers product managers and business analysts—and standing as a strong advocate for the customer at every stage of the journey
owned a body of work cutting through ambiguity and producing content artifacts that add clarity and momentum to design requests and projects
advocated successfully for new and likely contrarian ideas to senior executives and crossfunctional partners
build productive relationships with product and business partners with potentially conflicting priorities road maps or dialects
inspired other content practitioners through your experience with techniques tools and a mature process
you might feel pretty bummed about this job if you
want to focus on content marketing
prefer owning a project individually to coaching others collaboratively through a project
work better in structured environments than in ambiguity and uncertainty
care more about your deliverables than the problem the team is solving
a few last things because they’re super important
as part of the ux content strategy practice you’ll sit at the intersection of content and product design some projects on the team need traditional content development and management building web experiences creating emails etc other roles are more solidly in product and experience design for example what happens when a customer doesn’t pay a bill
you’ll be a champion of contentfirst design in every project and product you work on ideally you’ll help a team nail the right conversation from the beginning then build an experience around that other times you’ll meet a team right where they are helping them find the right language for what they have now while thinking about how to make it better next time
you’ll do a lot of gettingitdone without worrying about who’s “supposed” to do it you’ll run a workshop then clean up the conference room you’ll jump in and moderate customer interviews at the last minute because your team needs you
you’ll be the glue connecting teams who’ve never worked together before
basic qualifications
at least 5 years of fulltime experience with digital content design
preferred qualifications
master’s degree in communications humancomputer interaction hci or design
7 years of fulltime experience with digital content design
5 years of experience designing for digital products and interactions
3 years of experience leading contentfirst desig
at this time capital one will not sponsor a new applicant for employment authorization for this position",,VA,True,data_scientist
