job_title,clean_description,salary,state,sponsored,search_term
Business Analyst,40000  45000 a yeardescriptionwork within the program  management analysis department to assist in completing daily weekly and monthly analytical reportscreate perform revise and present reports pertaining to financial operational and productivity auditsassist in special projects assigned to the pma department by managementassist in the management of the existing real estate portfoliowill work to constantly improve microsoft excel capabilitiesmarket research for new and existing real estate markets and business opportunitiesbench marking and analytics of overall pipeline of company revenue and profitunderwrite and maintain cash flow projections for potential development opportunitiescomplete any other tasks assigned to you by your direct or indirect supervisoreducationbachelors degree requiredjob type fulltimesalary 4000000 to 4500000 yearexperiencebusiness analysis 1 year preferrededucationbachelors requiredlocationnew york ny preferredlanguageenglish requiredwork authorizationunited states required,42500.0,NY,False,business_analyst
Business Analyst,65000  80000 a yearas a business analyst you will have a front row seat in seeing how businesses are built and grown youll interact directly with our clients on gathering and documenting requirements and working with the team to guide clients through the entire product and technology life cycleour typical clients work with us on an ongoing basis so youll get the thrill of seeing your work launchif you get excited about building products that people love this is the position for you and for the career minded folks this position can lead to a product management position and beyondqualifications ba or bs and a few years of experience in a business analysis or related positionprevious experience or general exposure in one or more phases of product development requirements prototyping wireframes working with devqaoperations testing 13 yearsdemonstrated history of taking ownership of problems and seeing them through to resolutionstrong analytical and communication skills ability to communicate at all levels of managementhighly motivated proactive and detail orientedexperience with business functional and nonfunctional requirementsexperience in excel andor mechanicalcivil engineering is highly valuableany clientfacing experience is a plusjob type fulltimesalary 6500000 to 8000000 year,72500.0,NY,False,business_analyst
Entry Level Business Analyst,60000 a yearparttime temporary contractds technologies is looking for entry level business analyst to work at or client sites across the country we also provide training as per the client needs and position requirementsdescription support in requirements gathering processunderstands and provides expertise in businesses processes as it relates to the use of the queuing systemdevelop flow diagrams to reflect client business processesbecome a product subject matter expert and support troubleshooting effortsinvestigates and utilizes new training mechanisms tools and tacticswrite end user documentation and quick guidesability to think critically and develop innovative solutionsexceptional customer service skillsexceptional communication skillsability to work effectively with diverse personalitiesmotivated to learn and grow  self starterexperience developing documentation and flow diagramsif interested please apply or refer someone we also provide referral fee of 1000education bachelors requiredvisa only gc ead h4 ead gc and citizenlocation anyjob types fulltime parttime temporary internship contractjob type fulltimesalary 6000000 year,60000.0,IL,False,business_analyst
Business Analyst - Service Operations,quench usa inc is a provider of filtered water systems including bottleless water coolers ice machines sparkling water dispensers and coffee brewers to approximately 40000 institutional and commercial customers including more than half of the fortune 500 headquartered in king of prussia pa quench has sales and service operations across the us quench is a subsidiary of aquaventure holdings nysewaas a multinational provider of waterasaservice solutions that provide reliable costeffective and sustainable clean drinking and process water     we are seeking a business analyst the role requires strong analytical and communication skills a successful candidate understands basic business kpis is able to learn service metrics and has awareness of relational databases and sql a strong working knowledge of excel including power pivot vba and macros is a must this allows a successful business analyst to publish deliverables on time and within design guidelines     essential functions     quickly and effectively create useful data deliverables as directed on a daily basis     retain data in an organized fashion     document parameters data tool purposes potential opportunities for improvement and next steps as needed     compile large amounts of data in preparation for analysis     provide reliable clear and concise reporting as needed     troubleshoot reporting inquiries     establish and monitor standards for all reports included update by request from audience and routine audit     establish and evaluate goals for all field service operations employees     manage and direct activities in order to meet goals and deadlines     communicate clearly and effectively at all levels     maintain daily focus on organization     take thorough and detailed notes during meetings planned or impromptu     maintain regular and reliable attendance     qualifications     education  experience     13 years of data manipulation in a professional environment     strong business acumen     routine reporting experience     ba in computer science information systems business intelligence or business logistics     working knowledge of data related applications excel a must     general     strong organizational skills     strong analytical skills  can translate complex problems into workable solutions     working knowledge of relational databases sql basics a plus     visual design skills     ability to both work independently and to work as part of a team     commitment to meet deadlines     ability to organize analyze and present data     able to quickly grasp business terms and capture in a form that gains user acceptance and be translated into testable technical solution     salesforce reporting a plus               at quench there are plenty of opportunities for people who     communicate collaborate share ideas successes and failures equally     are dependable committed energetic and upbeat     look to solve problems go the extra mile are team players     we call this quenchiness  its rewarded openly and tangibly we work hard while having fun every chance we get     quench offers competitive salary and benefits performance bonuses and incentive awards we are proud to be an equal opportunity employer,,PA,True,business_analyst
Business Analyst - UAT,the primary responsibility of this position is to represent the business users and thoroughly test new system enhancements document issues and validate issue resolution this position reviews analyzes and evaluates business systems and user needs the position will also provide input into new business requirements for new improvements     testing of new features and fixes related to systems supporting authorization processing and utilization managementthinks through test scenarios develops appropriate use casestest plans and helps prepare test datarepresents the user community contributes ideas for system improvements and assists with requirementscoordinates closely with the quality assurance teamsupports management in the resolution of production issuesidentifies and manages issues that may impact project quality and timelinessprovides support to end users as neededthis position requires the ability to create test plans and analyze test scenariosrequires the ability to make or recommend business decisions based on data analysismust be able to interact with all levels and facilitate group discussions to promote consensusmust perform other duties as required or assigned     bachelors degree preferred a combination of education and significant experience may be substituted for degree requirementat least two years of experience in a medical authorization processing environmentat least two years of previous user acceptance testing or quality assurance testing experience preferredthorough knowledge of home health and managed care industryexcellent process development and problem resolution skillsdetail oriented logical thinker strong organizational skills ability to prioritize and manage multiple prioritiesanalytical and problemsolving skills along with strong written and oral communication  presentation skillsmust be proficient with carecentrix systems ie portal queue manager intake 98 eligibility and the ms office suite          carecentrix maintains a drugfree workplace in accordance with floridas drug free workplace law     pi104898058,,CT,True,business_analyst
Business Analyst,eriezerie pait business analystdescriptionyour main tasks will include performing detailed requirements analysis documenting processes and performing some user acceptance testing to succeed in this role you should have a natural analytical way of thinking and be able to explain difficult concepts to nontechnical usersthis person will generate business requirements and designs business processes related to all aspects of the business on an ongoing basis the analyst will work within all departments of the business that are involved with using the erp and other related software systems they will help to identify opportunities for efficiency gains and generate initial documentation along with ongoing documentation of those processes will analyze current processes and map them to the software system will monitor the feature enhancements of software as upgrades are rolled out and reevaluate processes as fit to match the new functionalitydutiesevaluating business processes anticipating requirements uncovering areas for improvement and developing and implementing solutionsleading ongoing reviews of business processes and developing optimization strategiesstaying uptodate on the latest process and it advancements to automate and modernize systemsconducting meetings and presentations to share ideas and findingsperforming requirements analysisdocumenting and communicating the results of your effortseffectively communicating your insights and plans to crossfunctional team members and managementgathering critical information from meetings with various stakeholders and producing useful reportsworking closely with end users technicians and managerial staffensuring solutions meet business needs and requirementsperforming user acceptance testingmanaging projects developing project plans and monitoring performanceupdating implementing and maintaining proceduresprioritizing initiatives based on business needs and requirementsserving as a liaison between stakeholders and usersmanaging competing resources and prioritiesmonitoring deliverables and ensuring timely completion of projectsanalyst project responsibilitiespossess analytical skills to be able to solve problems that may come up during a typical work day you will be analyzing data and making decisions that affect projects on a regular basisyou will be working with employees vendors and management often spinning multiple plates at oncemeasure systems performance using appropriate systems tools and techniquescreate and maintain comprehensive project documentationcreates and maintains the project development methodology and related standards ensures that application data and infrastructure architectures are documented and that updates are applied to these architectural documents as changes are madedevelops business systems and technology standards in accordance with architecture decisions to ensure business and it developer productivitycontributes to the development and evolution of technical standards and operational processes and policies of the it department trains staff on their use and ensures their use in the support and development activitiesrequirementsa bachelors degree in business or related field or an mbaexceptional analytical and conceptual thinking skillsthe ability to influence stakeholders and work closely with them to determine acceptable solutionsadvanced technical skillsexcellent documentation skillsfundamental analytical and conceptual thinking skillsexperience creating detailed reports and giving presentationscompetency in microsoft applications including word excel and outlooka track record of following through on commitmentsexcellent planning organizational and time management skillsjob type fulltimeexperiencebusiness analyst 1 year preferrededucationbachelors requiredwork authorizationunited states required,,PA,True,business_analyst
MediTech Business Analyst (Oakdale),the meditech business analyst will be part of a team responsible for all aspects of is project governance assessment management and control the meditech business analyst will contribute to varying tasks performing duties associated with eliciting and developing highlevel business requirements for is systems the analyst will work with stakeholders and system users to document requirements and develop related documentation including system implementation packages sips meditech and network applications the analyst will also be responsible for administrationlogistics associated with system requirementsimplementation meetings including developing agendas and presentations in many cases the analyst will assist the customer with retroactively developing system documentation for existing systems to satisfy auditcompliance requirements     reviews analyzes and evaluates meditech and network business systems and user needs     conducts needs analysis documents requirements and revises existing system logic as necessary     develops and facilitates system testing     creates and updates system documentation including desktop manuals     researches and documents requirements evaluates scenarios and executes changes needed to respond to requirements     identifies test scenarios develops test scripts and creates expected results for use in test cycles     summarizes and communicates testing outcomes in meaningful ways     acts as liaison among clients operations and technical staff     collaborates with clients and other technical teams as assigned     analyze and evaluate existing or proposed business systems and processes to identify and implement improvements and opportunities to meet business unit objectives in large to enterprise wide processes     create user storiesuse cases process  data flows and scenarios in order to clearly communicate a set of functional requirements     provide input and support the development of business and functional specifications document to ensure business requirements are adequately reflected in development documents     conduct workshops with multiple stakeholders from communication technology business and vendor teams concisely document their outcome gather data and business system requirements via phone email web and onsite requirements gathering sessions     resolve business problems for internal and external customers by utilizing problem solving and analytical skills and documenting the why and what of the business problem     understand industry trends and educate the users in those changes and suggests applicability to solve business problems draw on experience from various industries          job requirements     minimum education     bachelors degree in business computer science mis or bcis preferred     high school graduate or equivalent required with 3 years of experience in is business analyst or equivalent and project management preferably healthcare     strong written and verbal communication skills          minimum experienceskills     able to perform basic mathematical calculations     agile experience exceptional communication skills written and oral and a broad range of it knowledgeexperience is required flexibility is a must as well as the ability to work in a collaborative team environment          physical demands     lifts positions pushes up to 20 pounds     considerable sitting reaching stooping bending kneeling crouching     touch auditory and visual perception and acuity     adequate vocal pitch and volume of voice     manual dexterity and mobility     ability to move quickly          vision requirements     ability to adjust vision sufficiently to perform duties          working conditions     subject to varying and unpredictable situations     subject to irregular hours     ability to multi task is essential          the physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions          eoevetdisability,,CA,True,business_analyst
Business Analyst - Healthcare Technology,primary partnercare has been building its proprietary physicianpatient platform for the last 4 years and has over 250 current users we are looking for a seasoned confident healthcare business analyst to work with the management team and founders to develop business specifications and functional requirements for continuous product enhancement and growth we know our work helps doctors and their patients experience a higher quality of life if you understand managed care concepts and want to be part of a team making smart technology for physicians and their patients to succeed under the new models of healthcare in america please join our team serve as the subject matter expert population health eligibility claims physician performance metrics quality reporting on the assigned function product to ensure operational performancedeliver detailed requirements serve as the liaison between the customeruser community and development team to gather analyze interpret clarify and develop business requirements on the assigned projects and validate and ensure that the project is meeting the requirements during each phasecreate functional specifications and user stories that accurately communicate the needs of the users to the development teamdevelop and maintain a variety of documents including project charter roi analysis business requirements specifications roadmaps and other business documentation as required by the departmentsupport support business initiatives through data analysis identification of implementation barriers and user acceptance testing of various systemsliaise with physician clients and management team to gather users wish list of product enhancementspartner with software development team and ensure business requirements are provided to them and understood as an input for their technical documentation and collaborate with them throughout project life cycledevelop and deliver release notes and training materials and programs for new functionalitydiagnose problems and identify opportunities for process redesign and improvementformulate and update departmental policies and proceduresminimum education bachelors degree required advanced degree preferredminimum experience five 5 or more years experience in healthcare preferably in a healthcare insurance company or a sophisticated acoipamedical group operational setting knowledge of hipaa compliance issues is vital at least five 5  years related experience managing small medium projects where you were the technical expert and lead on key domain knowledge strong domain knowledge related to claims data eligibilityattribution healthcare analytics and physician performance metrics must have strong working knowledge of ms word project management software we use atlassian jira ms excel and visio two 2 years experience technical writing for software product healthcare data warehouse experience highly preferredjob type fulltimeexperiencemanaged care or acoipa operations 5 years requiredbusiness analysis 3 years requiredvisio 2 years preferredexcel 5 years preferredproject management software 2 years preferredgathering requirements 3 years requiredtechnical writing 3 years preferrededucationbachelors requiredlocationgreat neck ny preferredwork authorizationunited states required,,NY,True,business_analyst
Business Analyst,full time mf 85reports to operations managementlocation chico caworks on crossfunctional teams is regularly engaged in meeting daily production goals and developing and delivering new initiatives with engineering manufacturing quality assurance accounting sales and marketing departmentsduties will include project leadership business analysis process installation and improvement plus contract compliance reporting to tier one clients and distribution partners also a temporary backup for arap processing and inside sales administrationemployment standards requiredat least two years full time job experience in similar positionsadvanced microsoft office suite skills required excel word power point all final applicants should expect to be testeduseradministrator experience with salesforcecom fishbowl quickbooks or equivalent cloudbased apps commonly used in businessexcellent verbal and written b2b communication skillspreferred experienceinside salesorder processingsocial media content creation and managementeducation bachelors degree in business administration accounting entrepreneur finance operations management project management marketing supply chain management information systems economics enterprise information systems information technologies math mechatronic engineering industrial engineering ops  supply chain management professional sales statistics or other relevant studiesother requirementspost offerpreemployment criminal background and drug screen requiredmust have own transportation to and from office 95 of worktime onsiteable to legally work in the usacompensation package  base salary commensurate with experience medicaldentalvision partial contribution plans 401k pto paid holidaysrescue 42 inc is an equal opportunity employerjob type fulltimeexperiencebusiness analyst 2 years requirededucationbachelors requiredlocationchico ca requiredwork authorizationunited states required,,CA,True,business_analyst
Business Analyst,business analystgreat vacations begin with great employeescombine your experience and sense of adventure by joining our exciting team of employees in springfield oregon royal caribbean cruises ltd is pleased to offer a competitive compensation  benefits package and excellent career development opportunities each offering unique ways to explore the worldposition summarythe operations support plays a key role in our efforts by providing data and decision support to the organization including trade support  service operations support is responsible for both strategic and tactical initiatives related to data automation and decision supportcareer snapshotresponsible for the gathering analysis and interpretation of data develop implement and enhance high impact business process improvement projects provide information and recommendations to leadership on both regular and adhoc basis prepares regular reports sent to managementensures that our information systems and resources are optimally aligned to support our business objectives develop productive working relationships with all trade support and service managers directors and aboveanalyzes data and assists with monthly presentations that are sent to senior management responsible for making decisions and ensuring departmental metrics are met communicates with other departments to assure that departmental policy changes or projects that will affect processes are identified and solutions are createdperforms other duties as required this job description in no way states or implies that these are the only duties to be performed by the employee occupying this position employees will be required to perform any other jobrelated duties assigned by their supervisor or managementrequirementsbachelors degree ba from fouryear college or university or equivalent work experience requiredtwo to four years related experience in financial  business analysis or related field preferredmaster of business administration mba or masters degree ma preferredfamiliarization with reservation call center operations concepts and tools preferred but not requiredprevious experience with sales or marketing preferred but not requiredanalytical skills to interpret data trendsthe responsibilities and level of supervision required will vary based on individual job performanceexcellent knowledge of microsoft word excel and powerpoint requiredknowledge of hyperion sql power bi access microsoft project visio lotus notes and the as400 or equivalent mainframe reservations system strongly preferredmust be detail oriented to ensure accuracy in data analysis and visualizationability to effectively present information to executive management and public groupsability to work interact and communicate with external  internal customers at all levelsability to apply concepts such as fractions percentages ratios and proportions to practical situationsability to define problems collect data establish facts and draw valid conclusionsability to interpret an extensive variety of technical instructions in mathematical or diagram form and deal with several abstract and concrete variablesbenefitsmedical dental and vision start on day onecomplimentary employee cruise after your first year of serviceopportunities for growtheducation reimbursementfree onsite gymjoin us at royal caribbean cruises ltd where great vacations begin with great employeesrcl is an equal employment opportunity employerjob type fulltimeexperiencebusiness analysis 2 years preferredwork authorizationunited states required,,OR,False,business_analyst
Agile Business Analyst,50  55 an hourcontractjob summaryas an agile ba you will work closely with product owner andor business architect to understand project scope and prioritieswork with the business product owners business architects and other product team members to document and groom product features user stories and acceptance criteria in an agile development environmentdocument existing functionalityidentify and resolve missing requirementscoordinate with scrum team and technical leads to prioritize scope objectives and constraints for development sprintsidentify design needs and coordinate with ux teammentor developers on how things work in the business domainwork ahead of the team to have stories groomed and ready for discussion before the next iteration or reviewassist with qa and uat testingbe liaison with development team application teams customer service and business stakeholdersresponsibilities and dutiesrequired knowledge skills and abilities experience in creating user stories understanding of how to write business requirements that include detailed acceptance criteria and feed clearly into quality assurance testing highly organized with attention to detail highly skilled at collaborating with business development and testing teams knowledge of jira excellent microsoft word excel powerpoint skills strong soft skills  leadership  communication  facilitation  working with many different stakeholders with conflicting requirements and needs flexible and adaptable to dynamic environmentjob type contractsalary 5000 to 5500 hourexperienceagile business analyst 4 years requiredgeneral insurance 4 years required,,NJ,False,business_analyst
Business Analyst,contractbusiness analyst with to help support cash reconciliation team36 yrs of experienceneed to understand corporate loan especially syndicated onestrongs skills in data crunching incl excel  sql data base creationknowledge of acbs is a plusthis is a contract role in ny cityjob type contractexperiencebusiness analysis 5 years preferredlocationnew york ny preferredwork authorizationunited states preferred,,NY,False,business_analyst
Business Analyst,55000  68000 a yearjoin a team of enthusiastic technologists who are building an enhanced suite of services for our customers collaboratively support company strategic and operational requirements understand core business functions work closely with vendors and contractors to support third party and outsourced systems gather detailed data to support regular audits develop and manage testing plans using industrystandard tools and approaches work with stakeholders to develop analytic and operational reports support company and department mission and goals     responsibilities     essential responsibilities     support and manage complex multivendor web portal products using industrystandard processes     prepare information technology sections of regular audits     work with vendors and contractors to ensure project requirements and deliverables are met     ensure projects are delivered on time to requirements and within resource constraints     analyze existing and proposed system options work with stakeholders to select vendors and packages     learn and understand existing business processes determine opportunities for operational improvement and support of strategic goals champion change according to company directives support quality improvement initiatives     interpret existing and new policy benefit and contract provisions for use with systems     work with software developers to create highquality applications to meet needs not filled by packages     diagnose and resolve system problems act as liaison between company departments and it staff     document business requirements and system configuration approaches     develop qa tests and manage qa  testing efforts for projects     train users in technical aspects of systems and processes     participate in special projects and committees and perform other duties as assigned     supporting responsibilities     interact with all departments and stakeholders including external partners and customers maintain professional serviceoriented relationships     meet department and company performance and attendance expectations     follow the pacificsource privacy policy and hipaa laws and regulations concerning confidentiality and security of protected health information     perform other duties as assigned     qualifications     work experience minimum of 2 years business analysis experience in a complex environment required knowledge of benefits contracts coding claims and other healthcare concepts is a plus experience with testingqa is desirable          education certificates licenses bsba preferred or equivalent work experience          knowledge selfmanagement skills for coordinating numerous simultaneous engagements requires excellent communication and analytical skills extensive knowledge of industry standards and internal pacificsource benefits policy and processes a plus responsible for accurate and reliable maintenance documentation and testing of internal systems highly familiar with ms windows it environments advanced ms office skills required requires strong math skills including percentages ratios statistics graphing and spreadsheet skills experience working in teams with other systems analysts programmers users and managers excellent interpersonal skills for working with internal and external customers ability to clearly communicate in person and over the phone and is able to request and exchange information in a pleasant respectful and professional manner requires ability to define and prioritize problems and manage workload without direct supervision          competencies     our values          adaptability     building customer loyalty     building strategic work relationships     building trust     continuous improvement     contributing to team success     planning and organizing     work standards     we are committed to doing the right thing     we are one team working toward a common goal     we are each responsible for our customers experience     we practice open communication at all levels of the company to foster individual team and company growth     we actively participate in efforts to improve our communitiesinternal and external     we encourage creativity innovation continuous improvement and the pursuit of excellence          environment work inside in a general office setting with ergonomically configured equipment travel is required approximately 10 of the time          physical requirements ability to do exacting accurate work under time pressure must be able to use a manual keyboard and to read systemapplications information from users standard computer monitors stoop and bend sit andor stand for extended periods of time while performing core job functions repetitive motions to include typing sorting and filing light lifting and carrying of files and business materials ability to read and comprehend both written and spoken english communicate clearly and effectively          disclaimer this job description indicates the general nature and level of work performed by employees within this position and is subject to change it is not designed to contain or be interpreted as a comprehensive list of all duties responsibilities and qualifications required of employees assigned to this position employment remains atwill at all times,61500.0,OR,False,business_analyst
