job_title,clean_description,salary,state,sponsored,search_term
"Scientist, Bioinformatics","key responsibilities
develop and perform novel rigorous bioinformatics analyses
develop research grade algorithms into productionlevel software
work closely with other computational and experimental scientists to design experiments
effectively communicate findings to stakeholders
professional experiencequalifications
phd ms or bs in bioinformatics computational biology or related field title will be commensurate with experience
proficiency with python programming language
track record of success in building pipelines for and analyzing ngs data
experience in applying rigorous statistical methods to biological data
desired qualifications
relevant industry experience including in a regulated cliacap or cgmp setting preferred
experience with ngs software workflows and analysis of single cell whole exome or targeted ngs sequencing data dna and rna on illumina hiseqmiseq sequencers
proficiency with statistical analysis in r or python data visualization highly desirable spotfire pymol itasser
knowledge of molecular biology genetics and cancer biology experience with analysis of antibody and tcr primarysecondarytertiary structure is a plus
experience working in the cloud aws on a linux based highperformance computing cluster and contributing to shared code bases
excellent written and verbal communication skills
strong organizational skills and record keeping
experience with eln and lims systems is a plus
familiarity with lab automation is a plus
an excellent work ethic and willingness to work collaboratively in a fastpaced work environment are essential
benefits
adicet bio offers both comprehensive benefits and paid time pto plans for employees which begin on the first day of employment as well as the opportunity to work in a growing dynamic environment
adicet bio is committed to creating a diverse environment and is proud to be an equal opportunity employer all qualified applicants will receive consideration for employment without regard to race color religion gender gender identity or expression sexual orientation national origin genetics disability age or veteran status",,CA,False,bioinformatics
Bioinformatics High Performance Computing,"launched in 2015 q2 solutions is a leading global clinical trials laboratory services organization we help biopharmaceutical medical device and diagnostics customers improve human health through innovation that transforms science and data into actionable medical insights q2 solutions is a quality driven responsive partner with strong global experience and deep scientific and medical expertise the q2 solutions joint venture was formed by quintiles and quest diagnostics combining the best of each parent organizations clinical trials laboratory services capabilities

description

purpose
under supervision assist ea bioinformatics software and system engineering management and staff in the dayto day operations coordination support maintenance and growth of a linux high performance computing hpc environment assume responsibilities of specified tasks ensuring compliance to process and security standards

responsibilities
under supervision install configure tune and troubleshoot a multivendor multisite suite of linux storage and compute servers the environment to administer involves 2 pb of storage and approximately 2500 processing cores
under supervision responsible for the organization and management of dayto day linux hpc operations that support the rd clinical and production efforts of a bioinformatics team the team creates analyzes and manages nextgeneration sequencing ngs data
ensure equipment is maintained at peak capacity by monitoring enhancements training users and updating documentation resources with proven and reliable upgrades
under supervision participate in the continual automation of ngs processes eg cluster status maintenance and pipeline status in an evolving hpc environment
work in conjunction with supervisor to ensure problem resolution issues are resolved and goals of the customers are properly addressed
maintain awareness of developments in relevant information technology
perform other duties as required
all responsibilities are essential job functions unless noted as nonessential n

required knowledge skills and abilities
expert knowledge of linux systems preferably ubuntu and related file systems xfs etc
excellent knowledge of networking and clusterbased distributed computing
ability to deploy computer software both opensource and internally developed
working knowledge of operational planning and process tracking
demonstrated knowledge of system monitoring
strong scripting skills bash perl and an ability to program is an advantage
good written and oral communication skills ability to document work in wikis
excellent organizational consultative and communication skills with strong analytical skills and attention to detail
working knowledge of it environments equipment and devices and ability to install and maintain computer equipment
ability to establish and maintain effective working relationships with coworkers managers and clients
job requirements
minimum required education and experience
bachelor’s degree in computer science mathematical sciences or a related field with a minimum of 5 years of relevant work experience or equivalent combination of education training and experience

physical requirements
extensive use of keyboard requiring repetitive motion of fingers
regular sitting for extended periods of time
occasional travel

eeo minoritiesfemalesprotected veteransdisabled",,NC,False,bioinformatics
Data Scientist,"location
new york new york
shift
day united states of america
description
join the artificial intelligence team at new york’s 1ranked hospital

data scientist

at new yorkpresbyterian we’re leveraging the most innovative and transformative technologies to provide the highest quality care to our patients this is your opportunity to provide world class technology solutions that will directly impact the quality of a patient’s life thrive in our fastpaced environment as you lead enterprisewide implementation of ai join and collaborate with a tightknit team of creative and ambitious data analysts engineers and developers working on the most important enterprise initiatives in our healthcare system ultimately you will be a critical part of building the hospital of the future as we integrate ai into all aspects of healthcare delivery and make a huge positive impact on patient lives

our artificial intelligence team is seeking an innovative resultsoriented data scientist to support enhance and expand newyorkpresbyterian’s artificial intelligence program in redefining our healthcare delivery operations our mission is to enhance healthcare delivery through integration of machine learning extracting knowledge from millions of data points from the electronic medical record and clinical documents to generate actionable insights for our clinical operational and enterprise teams as a critical member of our ai deployment team you will oversee machine learning algorithm generation and be responsible for establishing and maintaining a quality pipeline of models working with senior executives and clinical leadership you will have a prominent voice in shaping strategic decisions and process redesign across the enterprise

preferred criteria
masters in computer science bioinformatics physics mathematics or other data science related field
experience in neural network models in keras andor tensorflow  theano
experience in mlaas aws azure gcp
previous related experience in machine learning techniques and best practices
python experience and related ml packages scikitlearn numpy etc
proficiency in data analytics and engineering able to clean transform and merge data for ml purposes
required criteria
bachelors degree or equivalent experience
three to five years of previous work related experience
join a hospital where employee engagement is at an alltime high enjoy competitive compensation along with benefits such as tuition reimbursement hospital retirement contributions and financial planning assistance start your lifechanging journey today

1 in new york americas best hospitals 20172018  usnews  world report
2018 best places to work employees choice  glassdoor
2018 employees choice top ceos  glassdoor
2018 “america’s best employers”  forbes
2018 150 best places to work in healthcare  beckers healthcare
2018 toprated work places best hospitals  indeed
discover why were 1 in new york and a best employer at nyporgcareers

newyorkpresbyterian hospital is an equal opportunity employer",,NY,False,bioinformatics
"Software Engineer, Field Operations - Bioinformatics",125000  180000 a yearat 10x genomics we want ambitious talented engineers and scientists to join us in building revolutionary dna sequencing technology our multidisciplinary team in microfluidics biochemistry mechanical engineering computational biology and software has a proven track record of delivering successful commercial products built on deep technological innovation by joining 10x genomics you can become an integral part of enabling our customers to expand the ways they explore discover and innovate in the field of genomicssoftware field operations engineerwe are seeking a multitalented individual to join our 10x software field operations team this individual will be a cross between a bioinformatics scientist software engineer and support engineerscientist this position can be located either in our pleasanton ca hq or in the fieldthe ideal candidate will have experience developing and supporting next generation sequencing bioinformatics software and pipelines you must be a great communicator and have a sincere desire to provide great customer service for our customers you will work directly with our customers to provide first class bioinformatics and software support this is an exciting opportunity to work with leading researchers in academia biotech and pharma as well as our internal teamskey responsibilitieshelp customers install understand and troubleshoot 10x softwarebioinformatics tools data and results interactions are primarily via email supportcommunicate customer issues and needs to internal teams serve as an advocate for customers to make 10x software as easy to use and useful as possibledevelop and maintain training material for 10x software toolsdesired skills and backgroundbachelor’s degree in biology bioinformatics computer science or similar disciplinedemonstrated experience implementing troubleshooting and supporting bioinformatics software and pipelinesfluency in unixlinux environments and strong scripting or programming experienceexperience deploying software on amazon aws and google compute engineexperience usingtroubleshooting hpc issues sge lfs slurm etcfamiliarity with next generation sequencing technologies a plusall qualified applicants will receive consideration for employment without regard to race sex color religion sexual orientation gender identity national origin protected veteran status or on the basis of disabilityjob type fulltimesalary 12500000 to 18000000 yearexperienceimplementing bioinformatics software 3 years requiredlinux  unix scripting and programming 3 years requiredwork authorizationunited states required,152500.0,CA,False,bioinformatics
Bioinformatics R&D Fellowship,"a worldchanging company

at palantir we’re passionate about building software that solves problems we partner with the most important institutions in the world to transform how they use data and technology our software has been used to stop terrorist attacks discover new medicines gain an edge in global financial markets and more if these types of projects excite you wed love for you to join us

the role

palantirs twoyear research and development fellowship program is an opportunity for enterprising phd graduates to accelerate the understanding and treatment of devastating human diseases between palantir and its biomedical partners in research institutes cancer centers and pharmaceutical companies bioinformatics fellows will have access to a unique ecosystem of data technology and expertise in which to pursue bioinformatics research

core responsibilities

bioinformatics fellows will have an opportunity to propose or select categories of research with a general focus on datadriven preclinical and clinical studies as well as metastudies fellows will be expected to publish their findings in peerreviewed journals
beyond publishing their research fellows will have an opportunity to
pioneer new datadriven approaches to preclinical and clinical research
see their research move from laboratory into development and into the clinic
present their research at meetings and conferences alongside leaders at our public and private partner organizations
become skilled in palantirs tools and platforms for bioinformatics
receive training and mentorship from palantir leaders in data science and technology as well as mentorship around outreach to new institutions to identify our next partners
influence execution at existing biomedical partner organizations

what we value

the ideal fellow has or is pursuing a phd in a scientific discipline with an aptitude for data they must desire to explore datadriven approaches to medical research and seek collaboration that this ecosystem uniquely offers to that extent we value candidates with

a recently completed phd in a scientific field or candidates pursuing a phd in a scientific field
research and course work demonstrating a familiarity with and an aptitude for data and statistics
the ability and desire to selfdirect
experience working with largescale biological data eg rna seq single cellseq atacseq screening data etc
excellent communication skills and the ability to collaborate effectively across a team of engineers and biologists chemists and clinical researchers
coding  scripting experience fellows do not need to be a computer scientist but must be able to use scripting languages to accomplish analytical goals
palantir is proud to be an equal employment opportunity and affirmative action employer we do not discriminate based upon race religion color national origin gender including pregnancy childbirth or related medical conditions sexual orientation gender identity gender expression age status as a protected veteran status as an individual with a disability or other applicable legally protected characteristics please see the united states department of labors eeo poster and eeo poster supplement for additional information

if you need assistance or an accommodation due to a disability you may contact us at accommodationspalantircom",,DC,False,bioinformatics
Bioinformatics Engineer in Test,"we are seeking an exceptional engineer to join our growing life cycle management lcm team to contribute to the development and maintenance of illumina’s qc data analysis software the ideal candidate will be able to work in a crossfunctional team translating the challenges faced by the group into bioinformatics solutions

you will work with process engineering quality software engineering and rd to develop novel solutions and maintain existing software this role will involve verification and validation of data analysis software and development of test automation frameworks libraries and tools
responsibilities
work independently in crossfunctional teams to lead the development and testing efforts for bioinformatics data analysis software
maintain and improve bioinformatics software database integration
develop improve and maintain test automation frameworks and continuous integration pipelines
develop tools and utilities for bioinformatics verification and validation
develop test deliverables and analyze the results of bioinformatics pipelines using internal and 3rd party bioinformatics software
work with software developers bioinformatics scientists and domain experts in designing performing and improving the verification and validation process
collaborate with peers to identify opportunities for process improvement
manage and optimize high throughput computing clusters
requirements
working experience with bioinformatics tools ex blast gatk samtools or bedtool and algorithms for ngs
working experience with high performance compute clusters in a linux environment
working experience with perl or python bash r or c and java
previous working experience involving bioinformatics software development or testing
familiarity with databases such as mysql or postgresql cloud computing such as amazon web services and web service is preferred
excellent verbal and written communication and troubleshooting skills
personal initiative and ability to work effectively as part of a team
familiarity with statistical process control and doe techniques
understanding of key concepts in statistics and statistical genetics
detailoriented proactive works independently works well with others
education
phd ms or bs in bioinformatics computer science or equivalent
at least 2 years of professional experience in a bioinformatics role


illumina believes that everyone has the ability to make an impact and we are proud to be an equal opportunity employer committed to providing employment opportunity regardless of sex race creed color gender religion marital status domestic partner status age national origin or ancestry physical or mental disability medical condition sexual orientation pregnancy military or veteran status citizenship status and genetic information if you have a disability or special need that requires accommodation please contact us at applicationsilluminacom to learn more visit httpswwwdolgovofccpregscomplianceposterspdfeeopostpdf",,CA,False,bioinformatics
Bioinformatics Developer,"are you looking for a new opportunity with a reputable fast growing organization where you can perform to the best of your abilities do you want to work for a company that has innovative business strategies and makes a positive impact on society
genoptix is focused on developing and commercializing evidencedriven diagnostic tests to improve physicians’ ability to optimize outcomes for cancer patients

position summary
develops and contributes to the development and validation of data services platforms web applications and apis performs data analysis activities required for the successful launch and execution of assays in accordance with clia and fda requirements designs creates executes and maintains software applications

responsibilities
work and collaborate with bioinformatics and research scientists molecular geneticiststechnologists and software engineers to build new platform for variant analysis and reporting
develop and maintain clinical bioinformatics databases
be responsible for program design coding testing debugging and documentation
support bioinformatics pipelines for ngs assays
education and qualifications
bachelor’s degree or higher in computational biologybioinformatics computer science or related field andor equivalent experience
3 years relevant experience
familiarity with various molecular andor cell biology lab techniques eg biological techniques such as next generation sequencing pcr handling and isolation of cells
background and proficiency in software hardware and it infrastructure required to provide support for applications in the laboratory
administration of aws and cloud computing clusters
python bash and perl programming within a linux environment experience with cnet on windows not necessary but desirable
modern web development js frameworks reactangular build tools nodejsnpm webpack and django applications
why you should work here
genoptix is recognized as the center of excellence for oncology diagnostics we are a leader in comprehensive assessments and a la carte testing addressing the needs of oncologists pathologists and their patients for the most complex and challenging conditions
genoptix is one of the largest hematopathology centers in the us and is a leading clinical oncology laboratory specializing in hematology and solid tumors located in carlsbad ca with a staff of over 400 and occupying over 27000 square feet of laboratory space genoptix’ modern facilities are wellsuited to handle the large volume of samples that enters its doors each day
genoptix provides personalized and comprehensive diagnostic services to hematologists oncologists and pathologists with a specialization in diagnosing cancers and disorders in bone marrow blood and lymph nodes as well as molecular testing of solid tumors through an integrated approach to case management genoptix delivers individualized actionable results for each patient to help the referring physician make the best treatment decisions
we offer comprehensive benefits career development opportunities educational tuition reimbursement and an enriching experience to help save lives
concierge services include onsite car washes free massages free pilates and boot camp classes ping pong tables town hall meetings fun company events and much more
genoptix is more than a laboratory – we deliver actionable results to improve quality of life",,CA,False,bioinformatics
Bioinformatics Scientist,"our team develops tools to efficiently transform sequencing data into actionable clinical findings and research insights we are seeking an exceptional individual to help improve variant calling methods and validation to advance clinical decision making and health outcomes your responsibilities may include
analysis of error modes and actionable patterns in largescale sequencing data sets
design of statisticalmachinelearning models to infer patterns from sequencing data
high performance algorithm design and prototyping
participation in cancer and rare genetic disease research and methods development communities
required skills  experience
phd in computer science statistics bioinformatics or related field of study
experience with analyzing error modes and actionable patterns in largescale data sets
experience developing novel inference andor machinelearning models
superior ability to present methods within the scientific community via publication conference and personal communications
preferences
training or research experience in genomics population genetics or cancer
expertise in algorithms and software development using ccjava or similar
exposure to professional software engineering development practices


illumina believes that everyone has the ability to make an impact and we are proud to be an equal opportunity employer committed to providing employment opportunity regardless of sex race creed color gender religion marital status domestic partner status age national origin or ancestry physical or mental disability medical condition sexual orientation pregnancy military or veteran status citizenship status and genetic information if you have a disability or special need that requires accommodation please contact us at applicationsilluminacom to learn more visit httpswwwdolgovofccpregscomplianceposterspdfeeopostpdf",,CA,False,bioinformatics
Postdoctoral Fellow/Bioinformatician,55000  75000 a yearwe are seeking applicants for a bioinformatician position in the laboratory of dr duancheng wen within the ronald o perelman and claudia cohen center for reproductive medicine at weill cornell medical college in the new york city the offered position is immediately available and would be a postdoctoral fellow or a research scientist the position will provide bioinformatics analysis support to our scientists focusing on the analysis of chipseq rnaseq and dnaseq data candidates with a phd in computational biologybioinformatics analysis with knowledge of chromatin  epigenetics stem cells and developmental biology is preferred strong experience with chipseq data analysis is highly desirable however biologists in the field of epigenetics stem cells developmental and reproductive biology with selftaught bioinformatics are also encouraged to apply salary is commensurate with experience and negotiable interested candidates should send a cover letter cv with the names of three references to dr duancheng wenweill cornell medicine is an equal opportunityaffirmative action employer – racegenderdisabilityveteranjob type fulltimesalary 5500000 to 7500000 year,65000.0,NY,False,bioinformatics
"Director, Bioinformatics","the university of nevada reno unr appreciates your interest in employment at our growing institution we want your application process to go smoothly and quickly we ask that you keep in mind the following when completing your application
once you start the application process you cannot save your work please ensure you have all required attachments available to complete your application before you begin the process
required attachments are listed below on the posting your application will not be considered without the required attachments
please note that applications must be submitted prior to the close of the recruitment once a recruitment has closed applications will no longer be accepted

if you need assistance or have questions regarding the application process please contact the human resources helpline at 775 7841495 or jobsunredu 

for unr med professional job postings if you have questions or need assistance regarding the application process please contact the office of professional recruitment at 775 7846778


job description

the university of nevada reno department of research and innovation is recruiting for a director bioinformatics this position directs the bioinformaticsbiostatistics service core at the university of nevada reno the director manages and joins analysts and brokers collaborations among faculty with the goal of providing researchers and students at the university of nevada reno with biostatistics and bioinformatics support for research projects grant preproposals and manuscript writing other duties include faculty support curriculum and training and managementadministration

department information
the university of nevada reno operates three core facilities which provide services in bioinformatics proteomics and genomics these facilities synergize extensively and report to the office of research  innovation ri ri is a service organization that focuses on enhancing the research enterprise by supporting collaboration and innovation we provide faculty with the resources needed to reach their goals of educating conducting research and contributing to the region’s economic development as part of these resources ri manages the support organizations that assist faculty in obtaining funding conducting research and building connections with industry

nevada center for bioinformatics httpswwwunredubioinformatics
research  innovation httpswwwunreduresearchinnovation

required qualifications
doctorate degree in the fields of biological andor computational sciences and managerial experience
relevant experience bioinformatics andor biostatistics

preferred qualifications
proposal writing experience teaching experience

compensation grade
c

contact information for this position
cheyenne magpantay
cheyennemunredu

work schedule
requires occasional travel


exempt
yes


fulltime equivalent
1000


required attachments
attach the following attachments to the resumecv section of your application please contact jobsunredu  the day you apply if assistance is needed with attachments
cover letter
resumecv
contact information for three professional references

this posting is open until filled
qualified individuals are encouraged to apply immediately this job posting will close without notice when a sufficient number of applications are received or a hiring decision has been made review of applications will begin immediately


posting close date


note to applicant
a background check will be conducted on the candidates selected for hire

hr will attempt to verify academic credentials upon receipt of hiring documents if the academic credentials cannot be verified hr will notify the faculty member that an official transcript of their highest degree must be submitted within thirty days of the faculty member’s first day of employment

references will be contacted at the appropriate phase of the recruitment process

applicants hired on a federal contract may be subject to everify

as part of the hiring process applicants for positions in the nevada system of higher education may be required to demonstrate the ability to perform jobrelated tasks

for positions that require driving evidence of a valid drivers license will be required at the time of employment and as a condition of continued employment

schedules are subject to change based on organizational needs",,NV,False,bioinformatics
Bioinformatics Core Director,"sanford burnham prebys medical discovery institute sbp is an independent nonprofit research organization that blends cuttingedge fundamental research with robust drug discovery to address unmet clinical needs in the areas of cancer neuroscience immunity and metabolic disorders the institute invests in talent technology and partnerships to accelerate the translation of laboratory discoveries that will have the greatest impact on patients recognized for its worldclass ncidesignated cancer center and the conrad prebys center for chemical genomics sbp employs about 1000 scientists and staff in san diego la jolla calif and orlando lake nona fla for more information visit us at sbpdiscoveryorg the institute can also be found on facebook at facebookcomsbpdiscovery and on twitter sbpdiscovery

summary

the bioinformatics director oversees the operation and development of the bioinformatics shared resource core the director consults with principal investigators to meet their complex bioinformatics needs providing advanced bioinformatics analyses the director also leads the core staff in their efforts to provide pis and labs the desired expertise in bioinformatics and statistics director is expected to bring together multiple elements of computationalbioinformatics expertise to promote exchange of data integration of pipelines collaborations and synergies

duties and responsibilities

provides complex expertise bioinformatics and statistical consulting to principal investigators
assists with statistical analysis both for experimental design and interpretation
implement addition of new services and tools to the core based on pi need
assists pi’s to analyze and interpret multiple data types generating biological insights and testable hypotheses and respective reports for research projects grants and manuscripts
implements and oversees the analysis of multiple types of data including genomics proteomics functional genomics metabolomics and chemical biology as well as well as integrating the analysis of multiple data platforms
manages core staff education and ensures training needs are met
engages pis and faculty to become educated in the various benefits of bioinformatics analyses
drives and inspires confidence and encourages utilization of cores bioinformatics capabilities to strengthen research initiatives
facilitates analyses of publicly available data to enhance the breadth and significance of analyses
drives efforts to provide investigator and staff education in bioinformatics and statistical analysis
collaborate with outside groups performing bioinformatics computational biology and statistical analysis to expand available resources for sbp investigators
assures core staff is optimally trained and deployed to support sbp research and provide recommendations on needed core resources hardwaresoftwaredatabases
provides materials for the cancer center support grant
oversees the core budget including usage documentation and chargeback billing
maintains informative web sites and other outreach materials


required skills

required experience
education andor experience
phd in bioinformatics or related field and five years’ directly related experience is required or an equivalent combination of education training andor experience from which comparable knowledge skills and abilities have been attained
experience in a highly collaborative environment such as a core facility andor a record of published collaborative research with multiple groups and data types is highly desirable
two years’ supervisorymanagement experience


other requirements andor specifications

possess a strong grasp of biology and effectively communicates with investigators
demonstrate strong communication and interpersonal skills
ability to lead andor support small groups
possess strong attention to detail
demonstrate strong analytical time management and organizational skills
ability to support a wide variety of research projects with sometimes competing needs and deadlines
professional proficiency in microsoft office
embody the institute’s core values of commitment collaboration communication community and compassion


sanford burnham prebys medical discovery institute is an equal opportunity employer – mfveterandisability – committed to the hiring advancement and fair treatment of all individuals all qualified applicants will receive consideration for employment without regard to race color religion sex sexual orientation gender identity national origin age disability protected veteran status or any other protected status as designated by federal state or local law for additional information about your rights as an applicant click here

sanford burnham prebys medical discovery institute will not discharge or in any other manner discriminate against employees or applicants because they have inquired about discussed or disclosed their own pay or the pay of another employee or applicant however employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information unless the disclosure is a in response to a formal complaint or charge b in furtherance of an investigation proceeding hearing or action including an investigation conducted by the employer or c consistent with the contractor’s legal duty to furnish information",,CA,False,bioinformatics
Professor Positions - Bioinformatics & Computational Biology,"summary

the jackson laboratory is inviting applications for assistant associate and full professors in bioinformatics and computational biology research at the jackson laboratory for mammalian genetics campus in bar harbor maine

the jackson laboratory jax is an independent nonprofit biomedical research institution and features a national cancer institutedesignated cancer center jax is a highly collaborative environment that fosters multidisciplinary approaches to investigate complex biological questions our faculty use genetic and genomic approaches to conduct basic and translational research on fundamental biological processes in disease using mouse models and human studies jax is home to internationally recognized information resources including the mouse genome informatics mgi database and the gene ontology and human phenotype ontology projects


responsibilities
we are seeking faculty who are pursuing computational approaches in the following research areas

systems genetics
current research at jax includes systems approaches to complex trait analysis including genetic analysis of transcript expression histone modifications and protein abundance

cancer computational biology

current research focus areas include models of cancer biology tumor evolution tumorimmune systems interactions and mechanisms of therapy response and resistance

crossorganism bioinformatics

current research at jax includes initiatives to create and align animal models of human disease with clinical genetics this work includes algorithms to translate results for both the genome and phenome


qualifications
successful candidates must hold a phd andor md degree have two to five years of postdoctoral training have a record of significant research accomplishments and present longterm research goals consistent with establishing andor maintaining a highly successful research program

applicants should submit a curriculum vitae and a concise statement of research interests and plans in addition please arrange to have three letters of reference sent to facultyjobsjaxorg
about us
the jackson laboratory jax wwwjaxorg is a nonprofit biomedical research institute with over 2000 employees whose mission is to discover precise genomic solutions for human disease and empower the global biomedical community in the shared quest to improve human health a national cancer institutedesignated cancer center jax has a mammalian genetics headquarters in bar harbor maine a facility in sacramento california and a genomic medicine facility the jackson laboratory for genomic medicine jaxgm in farmington connecticut
the jackson laboratorys 43acre scenic bar harbor campus is nestled between the gulf of maine and the mountains of acadia national park some of the best hiking and biking in the world over 50 square miles of mountains lakes views and dramatic coastline is accessible from our campus we are one mile from downtown bar harbor which offers a vibrant downtown district with a plethora of restaurants shops museums and galleries
jax employees work in a collaborative valuedriven and teambased environment where the focus is on advancing science and improving patients’ lives researchers apply genetics to increase the understanding of human disease and advance treatments and cures for cancer neurological and immune disorders diabetes aging and heart disease jax was voted among the top 15 “best places to work in academia” in the united states in a poll conducted by the scientist magazine
our values
integrity  courage and commitment to do what is right
people  inspiring our people to enhance the health of all
one team  unified by our promise to transform medicine and science
excellence  achieving worldclass results
innovation  leading with discovery and creative solutions
stewardship  caring for and enhancing the resources entrusted to us

what do we have to offer
jax offers a dynamic and supportive work environment competitive salaries and a comprehensive benefits package including a medical plan outstanding retirement plan generous paid time off and tuition reimbursement including an mba program our campus offers a fitness center with an awardwinning wellness program an onsite full service cafeteria and a fully operational primary care facility available to employees and their families
most importantly every position contributes to jax’s mission of discovering precise genomic solutions for human disease and empowering the global biomedical community in our shared quest to improve human health
the jackson laboratory provides equal employment opportunities to all employees and applicants for employment in all job classifications without regard to race color religion age mental disability physical disability medical condition gender sexual orientation genetic information ancestry marital status national origin veteran status and other classifications protected by applicable state and local nondiscrimination laws
learn more about career opportunities at jax httpwwwjaxorgcareers",,ME,False,bioinformatics
Junior Researcher - Genomics and Bioinformatics,"24190  62497 a yearthe department of molecular biomedical sciences consists of 36 faculty who have a diversity of research and teaching interests included among our faculty are 11 clinical faculty affording students the opportunity to participate in research projects with a direct clinical correlation to veterinary andor human medicine our research faculty is housed in a new biomedical research building with 104000 gross sq ft new stateoftheart research facilities are available to the research faculty in the department included in the new research building is a transgenic mouse facility permitting the opportunity for graduate students to participate in research projects related to mouse and animal genomics a number of graduate programs are available to students interested in working with faculty in the department of molecular biomedical sciences the comparative biomedical sciences graduate program in cvm consists of several different “tracks” allowing students to focus their research in the areas of cell biology infectious diseases pharmacology pathology and population medicine other graduate programs with which departmental faculty is affiliated include programs in immunology physiology and functional genomics

essential job duties
the peng lab uses systems approaches to better understand pathogenhostmicrobiome interactions and microbial pathogenesis the goal is to uncover underlying molecular mechanisms of microbial pathogenesis and to identify targets of intervention as well as biomarkers for clinical applications we focus on computational analysis of highthroughput omics data combined with experimental validation the lab is housed in the college of veterinary medicine cvm research building located at the nc state biomedical centennial campus and is part of nc state bioinformatics research center
the incumbent of this junior research position will assist and support other researchers in the lab the successful candidate will learn to support 1 maintaining animal and human cell lines 2 performing in vitro infections with human and animal pathogens 3 conducting dna and rna sequencing experiments for samples from cell culture animal model and human clinical samples and 4 basic experimental data organization and analysis
the candidate will learn to understand the rationale for the researches and learn to assist the development of research projects and hypotheses the organization and interpretation of experimental data and results this position will be a good fit for those individuals who are actively preparing for graduate studies in related areas like genomicsbioinformatics and are particularly interested in the applications in infectious disease areas

this position is timelimited but may be extending if the need exists

other workresponsibilities


minimum experienceeducation
demonstrated possession of the competencies necessary to perform the work

departmental required skills
experience in the field of biomedical researchexcellent communication teamwork and collaborative effort

preferred experience skills trainingeducation
relevant baccalaureate degree and at least one year of biomedical research experiencerelevant research experiences especially in areas like infectious diseases immunology genomics bioinformaticsknowledge and experience with highthroughput sequencing technologiesknowledge and experience with biosafety level 3 requirements

required license or certification
na

special instructions
please include a cover letter resumecv and at least three professional references

job open date 10162018

must be open until positions will be posted until 500 pm et on this date positions remaining posted after this date are still accepting applications but may close at any time 10232018

is this position partially or fully funded on arra stimulus monies no

proposed hire date


alternate option
if no applicants apply who meet the required competency level and training  experience requirements then management may consider other applicants salary would be determined based on competencies equity budget and market considerations

aaeoe
nc state university is an equal opportunity and affirmative action employer all qualified applicants will receive consideration for employment without regard to race color national origin religion sex gender identity age sexual orientation genetic information status as an individual with a disability or status as a protected veteran

individuals with disabilities requiring disabilityrelated accommodations in the application and interview process please call 9195153148
final candidates are subject to criminal  sex offender background checks some vacancies also require credit or motor vehicle checks if highest degree is from an institution outside of the us final candidates are required to have their degree verified at wwwwesorg degree must be obtained prior to start date

nc state university participates in everify federal law requires all employers to verify the identity and employment eligibility of all persons hired to work in the united states",43343.0,NC,False,bioinformatics
