job_title,clean_description,salary,state,sponsored,search_term
Data Engineer,"book of the month is looking for a detailoriented software engineer to oversee our data warehouse and reporting infrastructure our user base generates millions of rows of data daily and our new data engineer will play a critical role in the way the company uses this information to make business decisions working closely with our director of engineering and director of data and analytics you’ll build out suite of internal tools that touch all parts of our business—including operations marketing product and customer experience—while scaling and maintaining our data infrastructure
what you’ll do here
etl design development and management
build new etl pipelines using python
scale out existing etl architecture to support our growing business and data including developing best practices for pipelines supported by batch vs streaming services
maintain and improve the reliability of the backend infrastructure and data quality eg build tools and alerts to monitor etl job status
data warehouse design development and management
oversee our data warehouse and bi servers
optimize data warehouse architecture to handle both automated data processing and ad hoc reporting
develop best practices for data storage
work closely with our analytics team to understand company reporting and optimize pipelines for reporting needs
work with analytics team to ensure data quality and reporting availability
what you bring to the table
1–2 years experience developing software
interest in data engineering and developing reporting platforms
highly proficient in writing complex sql queries to transform raw user action data into business data
experience with redshift athena s3 google big query vertica postgres or mysql databases
experience with python r bash or similar scripting languages
experience developing etl jobs
bonus points for but not required experience creating reports and data visualizations in a bi tool like microstrategy looker domo or chartio understanding cicd deployment pipelines experience with ecommerce subscription data
a little bit about us
book of the month uncovers the best new books and sharing them with 10 million readers every month founded in 1926 and relaunched in 2015 book of the month is an earlystage startup with a rich history and loyal user base—and we’re looking for the best people to join us
our benefits and perks
unlimited vacation days with a getyourworkdone policy
competitive compensation
medical vision dental and 401k plans
a dogfriendly office with an open floor plan
free books snacks beer seltzer",,NY,False,data_engineer
DATA ENGINEER,"you will have the opportunity to work as part of a team of highly technical engineers to design develop and maintain data acquisition pressing and management software the successful candidate will be highly motivated with a passion for technology and possess a strong computer science background in this role you will support the unique data driven research of our financial analysts this is a terrific opportunity for a skilled engineer to become a key contributor for our investment research business

qualifications

35 years of work experience designing and architecting big data systems using spark  hadoop  mapreduce
advanced degree in computer science  engineering or related field
experience building data models for normalizingstandardizing varied datasets for machine learning  deep learning
experience working on cloud infrastructure – aws
job expectations

independent selfstarter capable of architecting and implementing systems end to end
design standardized data model for over 10 data sources
build scalable connectivity pipelines to data sets and toolsets for easy definition of data cleaning and normalization to data model
email resume to infomsciencecom and include position for which you are applying",,NY,False,data_engineer
Data Engineer,"job description
we are a startup within one of the fastest growing and most strategic parts of amazon marketing insight owns the product technology and deployment roadmap for advanced analytics and insights products across our advertiser success team advertiser success is core to amazon’s growth as it helps our suppliers drive awareness consideration and purchase of their products by hundreds of millions of consumers around the world and generates revenue which helps us lower prices and invest in improvements to our customer experience we are a highly motivated collaborative and funloving team with an entrepreneurial spirit and bias for action with a broad mandate to experiment and innovate we are growing at an unprecedented rate with a seemingly endless range of new opportunities


we are looking for passionate data engineers to develop a flexible data model and optimize the consumption of massive data sources we require to generate unique insights data is at the center of every product we will develop as we create brand new systems that serve the needs of our large and growing base of advertisers you will share in the ownership of the technical vision and direction for advanced analytics and insight products you will be a part of a team of top notch technical professionals developing complex systems at scale and with a focus on sustained operational excellence members of this team will be challenged to innovate using big data technologies we are looking for people who are motivated by thinking big moving fast and changing the way customers use data to drive profitability if you love to implement solutions to hard problems while working hard having fun and making history this may be the opportunity for you
basic qualifications
bachelors degree in computer science engineering mathematics or a related technical discipline
4 years of industry experience in software development data engineering business intelligence data science or related field with a track record of manipulating processing and extracting value from large datasets
demonstrated strength in data modeling etl development and data warehousing
experience using big data technologies hadoop hive hbase spark emr etc
experience using business intelligence reporting tools tableau business objects cognos etc
knowledge of data management fundamentals and data storage principles
knowledge of distributed systems as it pertains to data storage and computing
preferred qualifications
experience working with aws big data technologies emr redshift s3
proven success in communicating with users other technical teams and senior management to collect requirements describe data modeling decisions and data engineering strategy
experience providing technical leadership and mentoring other engineers for best practices on data engineering
knowledge of software engineering best practices across the development lifecycle including agile methodologies coding standards code reviews source management build processes testing and operations
masters or phd in computer science mathematics statistics economics or other quantitative field",,NY,False,data_engineer
Data Engineer - Amazon Studios Research,"job description
thinking big
do you want to help shape the future of television using your data skills amazon studios unique approach is disrupting the entertainment industry with fan and award favorites like the marvelous mrs maisel jack ryan the man in the high castle and so many others

with a passion for all things television and transformative data insights amazon studios research has built and continues to evolve a robust platform that predicts models and tracks success at every stage of production from concept through release and beyond the research team is uniquely situated at the crossroads of creativity datadriven decisions customer experience and statistical analytics

the tools you build will help drive and define the future of television and movie content for millions of customers around the world
ownership insisting on the highest standards
as a data engineer you will be architecting building and supporting the analytic technologies that give internal customers timely flexible and structured access to their data as a means to optimize marketing scheduling and show development you will interact with team members and internal customers to gather requirements and build robust and secure data flows you will also own the design creation and management of extremely large datasets you will be designing implementing and operating stable and scalable solutions

excellent written and verbal communication skills are a must as the candidate will work closely with teams of diverse skills mindsets and backgrounds amazon data engineers are capable of much more than just thinking in terms of lines of code


the position is located in beautiful santa monica california
basic qualifications
3 years of data engineering or related experience data science business intelligence
firm grasp of relational database models aggregate and analytic functions as well as database and query optimization methods
ability to design develop and automate scalable etl and reporting solutions that transforms data into accurate and actionable business information
comfort in working with business customers to gather requirements and gain a deep understanding of varied datasets
expertise in the design creation management and business use of extremely large datasets
comfort with command line operations including authoring executing and maintaining bash scripts
preferred qualifications
experience with primary research andor entertainment data is a plus but by no means expected or required

direct experience with big data technologies such as spark hive python

experience with aws tools including redshift s3 elastic mapreduce emr elastic cloud compute ec2

familiarity with aws administrative tasks including managing access permissions and roles

experience with security methodologies related to encryption authentication and threat modelin",,CA,False,data_engineer
"Data Engineer, Baseball Operations","description
the new york yankees baseball operations department is accepting applications for an experienced data engineer with a focus on data quality analysis this position reports to our senior baseball operations executives and will assist in the development and maintenance of our data processing pipelines
primary responsibilities
prepare clean format analytical datasets for processing by data scientists
become an expert in our datasets their strengths and weaknesses and write code to pull and verify data in response to data scientist requests
using r visualize complex multisource data to pinpoint data quality issues
build automated pipelines for processing and cleaning data
conduct database feature engineering to support ongoing quantitative research
work with developers to create and deploy systems for anomaly detection
interface with data scientists software developers and other baseball operations staff as needed
design departmentwide principles and workflow for data quality management
serve as the main pointofcontact for questions about data structures definitions and quality


qualifications and experience
bachelor’s degree in computer science or related field
3 years of experience developing in sql preferably tsql
2 years of experience with data profiling data modeling and data pipeline development
2 years of experience developing in r or a similar statistical programming language including experience with data manipulation and visualization in that language
ability to write succinct code with optimal performance and simplicity
excellent communication and problemsolving skills – must be able to break down a complex task and put together an execution strategy with little guidance
an understanding of typical baseball data structures basic and advanced baseball metrics and knowledge of current baseball research areas


this description is intended to describe the type of work being performed by a person assigned to this position it is not an exhaustive list of all duties and responsibilities required by the employee the new york yankees is an equal opportunity employer the company is committed to the principles of equal employment opportunity for all employees and applicants for employment",,NY,False,data_engineer
Data Engineer,contractno optsgcusc preferablelong term contract rolelooking for only 28 years experience candidatesexperience with spark scala hadoop  java skillsjob type contract,,NY,False,data_engineer
Cloud Data Engineer - Apprentice,30000  37500 a yearthis is an apprenticeship opportunity candidates will be hired based on attitude and aptitude the successful candidate will be provided the required technical training and certification to grow into the role and launch a successful career in data engineeringwe’re looking for a cloud data engineer apprentice to contribute to growing data and analytical needs be part of the team that looks to build out nextgeneration hybrid data platform leveraging new technologies and techniques to maximize the value out of data assets and empower employees to innovatea requirement of the application process is to complete the following assessmenthttpssurveyharrisonassessmentscomdzwybw68yv6rresponsibilitiesact as champion to identify and respond to data needs for business users to use the analytics environmentwork with data architects to design and implement solutions to ingest transform connect store and expose homesite’s data to range of usersincorporate new data sources by building pipelines for automated and semiautomated data ingestion and data refreshmaintain existing scripts and develop new scripts in sql python and other languages as appropriate to parse clean transform and load datadevelop and maintain methods to match external data sources to homesite data using deterministic and probabilistic methodsdevelop and implement tests to ensure data quality and proper governance across all integrated datasetsqualificationsbachelor’s degree in computer science engineering or equivalent work experiencecandidates will have an understanding and some practical experience in the following areaspython and sql in windows and maclinux environmentrelational databases including postgresql and microsoft sql servercolumnar data structures like apache parquet and columnar databases like redshiftdistributed sql query engines like presto db and athenaamazon web services including redshift s3 kinesis glue and dynamodbwriting shell scripts for process automationtraining and development will be provided to develop skillsjob type fulltimesalary 3000000 to 3750000 yearexperienceredshift 1 year preferredpostgresql 1 year preferreddynamodb 1 year preferredapache 1 year preferredshell scripting 1 year preferrededucationbachelors requiredwork authorizationunited states required,33750.0,MA,True,data_engineer
LAN/WAN Data Engineer,"atni is looking for an experienced lanwan data engineer that is a selfstarter with exceptional attention to detail and is a skilled multitasker to join the team
you will be a key member of our wide area network deployment team with focus on insuring our data core which carries our entire customer base traffic our wireless network is complicated with 2g3g4g technologies running in multiple countries and your job will be to ensure that our wide area network data core which carries all of our customer’s traffic is as efficient and as fault tolerant as possible our customers like their data service to be fast and always on and it will be your responsibility to make sure that they are delighted with our service a big part of this job is troubleshooting at the routing and switching level and the ability to come up with creative solutions so if you like wearing your thinking cap this job might be for you
basic qualifications
bachelor’s degree in related field and 2 years of experience or associates degree and at least 3 years work experience in related field or equivalent related work experience
working knowledge of juniper networks gained through relevant experience vendor training andor college or technicalvocational school coursework
proficient in understanding of tcpip and routing protocols to include bgp and mpls
strong computer skills proficient in ms office
strong analytical skills to resolve problems
strong oral and written communication skills to coordinate repair efforts and prepare reports
strong interpersonal skills to coordinate efforts effectively between multiple groups
ability to work on call support as needed
preferred qualifications
previous experience as data network engineer
experience with snmp
experience with mobile ip and l2tp
certifications jncia jncis jncip etc
working exposure to wireless data network deployment
experience with some of the following standards  protocols mef ethernet bgp ibgp ospf qos cos mpls vrf vlans and vpns
experience with mobile wireless protocols specifically cdma gsm lte or is835

job duties include but are not limited to
design and implementation of core to edge network architecture and routing protocols on juniper platforms
operational support of data network including troubleshooting routing and switching issues
lanwan responsibilities including ip address management and documentation
engineering for growth and sustainability of the network
education and training of other individuals within the company regarding network routing
engineering and support of other systems supported by the data network organization
analysis for root cause determination of issues including recommendations for improvements
write review and implement methods of procedure
working directly with equipment vendors
other duties as assigned by management",,CO,True,data_engineer
Data Engineer,"to analyze data and informational requirements and provide the best data solutions to internal vanguard clients

duties and responsibilities
1 creates sophisticated data solutions to business problems
2 translates business specifications into design specifications and code responsible for writing complex programs ad hoc queries and reports using team procedures and tool selection guidelines ensures that all code is developed in a well structured manner  includes sufficient documentation  and is easy to maintain and reuse
3 continues to discover and implement new data sources and data integration techniques that are beneficial to clients who selfprovision data
4 leads all phases of development explains technical considerations at related meetings including those with internal clients and less experienced team members tests code thoroughly for accuracy of intended purpose
5 understands and enforces team development guidelines mentors staff with less experience resolves issues elevated from staff with less experience
6 partners with internal clients to enhance understanding of business functions and informational needs maintains a broad understanding of vanguard’s technologies tools and applications including those that interface with business area and systems
7 designs and conducts training sessions on tools and data sources used by the team and self provisioners provides supporting documentation to team members and business partners as needed
8 understands complies with and enforces team policies and procedures especially those for quality and productivity standards that enable the team to meet established milestones understands complies with and enforces all information security policies and procedures and verifies deliverables meet information security requirements abides by risk controls as defined in the team caf documentation
9 manages andor participates in special projects and performs other duties as assigned

qualifications
undergraduate degree in a related field or the equivalent combination of training and experience
master degree preferred
minimum of five years analyst developer or dba experience
strong sql and query performance tuning skills
extensive experience using one or more of the following data sources enterprise data warehouse vast vista adobe or tea leaf
advanced knowledge of one or more of the following cognos report studio sas sql aws python unix db2 and java tag management systems adobe and tea leaf
strong problem solving planning and communication skills
knowledge of the retail and institutional web site preferred
vanguard is not offering visa sponsorship for this position",,PA,True,data_engineer
Data Engineer,"job field rede  research  development
location tarrytown ny us
company basf corporation
job type standard
job id enus1803973

we are an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race age citizenship color religion sex marital status national origin disability status gender identity or expression protected veteran status or any other characteristic protected by law
description
at basf we create chemistry through the power of connected minds by balancing economic success with environmental protection and social responsibility we are building a more sustainable future through chemistry as the world’s leading chemical company we help our customers in nearly every industry meet the current and future needs of society through science and innovation we achieve this through our commitment to continuous improvement and operational excellence which gives us the opportunity to set and deliver on ambitious longterm goals


we provide a challenging and rewarding work environment with a strong emphasis on process safety as well as the safety of our employees and the communities we operate in and are always working to form the best team—especially from within through an emphasis on lifelong learning and development this allows for our employees to innovate and generate new ideas put them into action and gain insights from them to further advance our collective expertise


data solutions form a core contribution to innovation data solutions comprise data ingestion data architecture as well as data visualization for all kinds of materials systems and processes at basf we support the live cycle of a material from ideation in research to quality management in production

the mission of the global data solutions team is to set up 21st century data architectures and build interfaces around them thereby making information accessible for and speeding up innovation in basf’s materials science research the data solutions team is recognized within basf’s research organization as the core competency center regarding data management in particular relational and graph databases and big data architectures hadoop



at basf we are constantly striving to become an even better place to work basf has been recognized by forbes magazine as one of america’s best employers in 2017 we strongly support the spirit of collaboration through effectively involving team members and colleagues from other relevant units when developing and executing strategies and projects come join us on our journey to create solutions for a sustainable future


data engineer 1803973 – tarrytown ny or wyandotte mi this role can be based in either location


where the chemistry happens
we are searching for a professional like yourself to play a key role in the execution of data solutions to accomplish project objectives supported by our data architects you will populate it architectures optimally suited for capturing storing integrating and provisioning primary lab data generated in our rd organization through application of intelligent data solutions you will enable researchers to access huge amounts of data swiftly your contribution allows for faster and more data driven decisions and shall help increasing efficiency of our rd efforts you will closely cooperate with rd engineering central functions and business units



you will be relied on to provide knowledge and expertise in data management data connectivity and visualization



formula for success



leveraging your academic background in natural sciences combined with a pronounced it affinity or experience in it with a strong interest in natural sciences you will contribute to a research direction that provides innovation and breakthrough advantages for the business by delivering tailored data solutions
your strong communication skills help to bridge the gap between it and realworld applications you will engage directly with chemical and biological labs analyze existing lab processes and develop a common understanding of the best data management solutions
relying on your strong programming skills preferably in python r andor java as well as interfacing environments based on these such as rshiny or dash you will contribute to the development of applications that make data architectures accessible to both lab technicians and business partners
your familiarity with different data base architectures both relational and nosql eg graph databases document stores etc will be critical to set up lasting data infrastructures tailored to the labs’ needs
create your own chemistry what we offer you


adding value to our customers begins with adding value to you youbasf is the suite of benefits perks programs and unique opportunities we offer to support you—the whole you—in all stages of your life and career with youbasf you create your own chemistry


the total rewards that you receive as a basf employee go way beyond a paycheck from competitive health and insurance plans to robust retirement benefits that include companymatching contributions to making sure you never stop learning we believe investing in you is investing in our success working for a large global organization you’ll have a chance to grow professionally and personally expand your network and build a rewarding and dynamic career




basf provides interesting and challenging learning and development opportunities to help you make the most of your talents and your job




qualifications  basf recognizes institutions of higher education which are accredited by the council for higher education accreditation or equivalent",,NY,True,data_engineer
