,job_description,job_location,job_title,sponsored
319,"As a member of the Data Engineering team you will be required to leverage strong data engineering experience with cutting edge technologies in the NoSQL, Hadoop ecosystem and data lake/warehouse spaces to support and enable a true data driven company. The ideal candidate will have a track record of developing data pipelines to extract, transform and aggregate data that can scale to petabytes, elastically, with low latency and high availability.

Qualifications


A background in Computer Science, Engineering, Mathematics or appropriate industry experience
Experience building complex data pipelines for data integration from enterprise wide applications/systems into centralised big data lakes/warehouses
Advanced experience and understanding of distributed database technologies/concepts
Experience integrating with Big Data platforms including Spark and Kafka
Strong analytical competencies with the ability to turn requests from Business Intelligence and Data Analyst personnel into efficient and scalable data transformations
A proficient Python programmer
Experience processing data at scale with a concrete understanding of the tradeoffs and challenges of a variety of implementations
Experience building and enforcing strong data quality guarantees and anomaly detection into data pipelines

Nice To Haves


Experience with AWS internals and their suite of product offerings
Knowledge of database internals, transactions, clustering, sharding, and replication
Knowledge of optimised data storage and serialisation formats
Fundamental data science knowledge and experience

What we expect from you


You are a data visionary that believes in the power and potential of being data driven
Be willing to share your expertise and mentor less experienced engineers
Able to work quickly and independently within a fast pace agile team
Exhibit strong ownership of all aspects of assigned projects, tasks, issues, and code
Possess a natural tendency to analyze and optimize platform scalability and efficiency
Continually seek to improve your skills and keep abreast of industry trends
Able to evaluate and experiment with emerging technological trends and apply them to new and existing projects as well as certify their usage for wider adoption throughout MongoDB
Can adapt to new, different or changing business requirements, able to distill complex problems into concrete technical requirements and are comfortable identifying alternatives and making timely decisions

","New York, NY",Data Engineer,False
322,"$100,000 - $140,000 a yearOptomi, in partnership with the Global Technology team for a leading global asset management and financial services company, is seeking a Data Engineer for their Baltimore, MD location to play a key role in helping build the future of financial services.The Data Engineer will be joining a brand-new team that will help establish and build new capabilities for the organization’s research, data science, machine learning, and business analytics efforts. The goal is to transform large amounts of structured and unstructured data such as text, time series, and events into machine-readable knowledge fueling applications and the Buy/Sell investment decision-making process for Portfolio Managers, Analysts, and Quants, and Traders.What the right professional will enjoy!!Help establish best practices in big data technologies and data warehouse to collect and analyze large volumes of data advancing the state of the art in efficiency optimization, predictive analytics and BI self-reporting tools.Join an emerging technical team of data engineers delivering a wide array of big data and self-service reporting solutions that use cutting edge technologiesHelp guide the organization in efficient data and resource management best practices with cloud based big data, Data Warehouse and Reporting platforms and servicesApply today if your background includes: You have a Bachelor’s Degree in Computer Science (or related field) and have 3+ years of relevant work experience in business intelligence, data engineering, data warehousing, or a similar field.You remain active in learning emerging practices and technologies in the BI/DW and data science space.You are comfortable and confident in your knowledge of multiple database programming languages and your knowledge of relational and columnar databases.You have experience integrating data from multiple data sources and have processed large amounts of unstructured data.You have experience with AWS, Big Data Components (Apache Spark, Hadoop, Presto, etc.), and Continuous Integration tools (TeamCity, Octopus, Jenkins, etc.) is desired, but not required.Job Responsibilities: Provide significant contributions to the growth of our Data infrastructureDesign, develop, test and deploy business intelligence solutionsDesign and document data structures/models and data flowsInteract with various business units and technical teams to gather requirementsReview, optimize and document current ETL processesEnsure data quality, completeness, and accuracyCollaborate with team members in code reviews, discovering better practices and patterns and continuous improvementsJob Type: Full-timeSalary: $100,000.00 to $140,000.00 /yearLicense:US Citizen or Green Card (Preferred)","Baltimore, MD",Data Engineer,False
323,"Description:
JOIN US AS A PRINCIPAL DATA ENGINEER
Join Target’s Data Science & Engineering team in Sunnyvale as a Principal Data Engineer – Data Architect. Here we employ cutting edge technologies to help Target meaningfully engage with guests and make intelligent business decisions using huge data sets. Our Data Engineers partner closely with Data Scientists continuously innovating to harness valuable insights from data generated. You’ll work in an environment that provides the freedom and agility of a startup with the security and vast resources of a large established company.
As a Principal Data Engineer, you’ll get the chance to design and architect high quality, flexible, manageable and performant systems and services. You will architect solutions that will capture, manage, process and serve small to large data at scale. This role allows you to work with business partners to provide technical solutions for business problems on a large scale in a fast moving retail data industry. Responsibilities will include analyzing, designing, programing, debugging, modifying software for existing and new, proprietary data products used in distributed, large scale analytics solutions.
We’re looking for a highly motivated engineering professional who will partner with Lead Technical Product Owners and management at one end as well as lead and motivate Scrum development teams on the other.
Key Responsibilities:
Lead decision-making process for selection of software products and architecture solutions
Develop software systems using test driven development employing continuous integration practices
Mentor and partner with engineers to develop software that meets business needs
Follow agile methodology for software development and technical documentation
Innovate constantly and keep systems up to date with current technologies
Requirements:
MS or PhD degree in Computer Science or equivalent experience in data architecture
10+ years of experience in developing software applications
3+ years of experience working on Big Data products - preferred experience with Hadoop, Spark, Hive, Druid, etc.
Proficient in application/software architecture (Definition, Business Process Modeling, etc.)
Extensive understand of application/software development and design
Collaborative personality – ability to engage in interactive discussions with diverse engineering teams
Stays current and up to date on Big Data technology and trends
Experience mentoring and developing skillsets of data engineers

Qualifications:","Sunnyvale, CA",Principal Data Engineer,False
324,"Who We Are:
Omaze's mission is to transform lives by leveraging the power of storytelling and technology. Our model democratizes traditional auction-giving by offering people everywhere the chance to have a once-in-a-lifetime experience for as little as a $10 donation. To continue raising money for hundreds of nonprofits around the world, we're growing our team of smart, dedicated and passionate world changers! That's where you come in.

Who We're Seeking:
Omaze's engineering team is looking for a Data Engineer to help us grow in 2018 and beyond. We have a unique product, passionate customers, and global reach. We need a great engineer to help us marshall and wrangle data. If you are comfortable working with SQL, Spark, Redshift, Parquet, Python, Scala, Big Data and AWS, we want to talk to you!

Key Responsibilities:

Work on our existing data pipeline which is SQL, Bash, Python, Spark, Scala, S3, Redshift and Cron
Develop our new data pipeline using things like Alooma, SQL, S3, Redshift
Help consolidate our media spend across social networks, ad networks, affiliates into a holistic dashboard. This may require API integration work with third party companies or working with companies like Funnel.io
Help manage and administer our data warehouse
Support Business Intelligence and database administration
ETL performance optimization
Build aggregates

Our Ideal Candidate:

You have 5+ years of professional software experience; have worked with several programming languages, and deep knowledge of at least one object-oriented language
You do (or would) enjoy working in Bash, Golang, Python, and/or Scala
You're comfortable working with ad spend data from Facebook, Instagram, Twitter, Ad Networks and Affiliates
You have experience building and managing data pipelines, and with writing ETL jobs
You have designed and implemented optimized, scalable data warehouses
You are great at query optimization and have DBA experience
You have experience with cloud infrastructure
You have experience working with data marts and the star scheme
You're familiar with Tableau, Looker or Microstrategy
You take your work seriously, but not yourself

To Apply:
Tell us a little bit about yourself and why you would be an ideal fit.","Los Angeles, CA",Data Engineer,False
325,"Are you a Data Engineer/Data Scientist, with a solid data experience, who is seeking a new challenge Our downtown Seattle client would like to meet you! You will be working with a small team currently migrating data into AWS. Your day-to-day focus will be on programming. You are ideal for this team if you have experience working with Hadoop and related technologies, SQL, AWS, database engineering experience and programming experience. Ready to learn more

Expectations


You excel working as part of a team
You enjoy opportunities to participate in stand-ups and other sprint meetings
You are passionate about solving the toughest challenges
You are comfortable working with Hadoop related technology, databases, and cloud platforms
You are good at rapidly rationalizing and transforming data into useful form, and delivering their results via clean, maintainable code.
You have experience working with engineer and analyst teams to rapidly deliver insights in an iterative, agile development environment.
You enjoy working in a fast-paced collaborative team environment contributing to the high-performance team culture.

Requirements


Degree in in engineering, computer science or a related field.
3+ years of experience in the development of data engineering for non-academic problems.
5+ years of experience data engineering for real world problems using Hadoop and related technologies (Spark, Hive, etc.)
Experience developing software within the full software development lifecycle, from design through release.
Experience at a large company with complex business models, working directly with internal customers and facilitating or mediating across functions.
Knowledge of fundamental CS concepts, e.g. algorithms and data structures.
Expertise in programming (Python and Java)
Experience with Hadoop and related technologies for distributed, scalable storage and processing.
Expertise in SQL.

Thank you for considering Quardev. When you join Quardev consulting team, you join a team of industry veterans with a combined experience of over 30 years who are dedicated to creating a positive work environment that attracts and retains consultants through a combination of employee satisfaction, working conditions and company culture. Team members enjoy W-2 employment benefits, competitive salary, birthday off paid; affordable health, vision and dental insurance; 401K and fridge access at our corporate office. We pride ourselves on being a great place to work and strive to ensure our team members enjoy coming to work each day.

For more information and new job opportunities, visit www.Quardev.com

To check out our employee reviews on Glassdoor, click here","Seattle, WA 98105 (Ravenna - U District area)",Data Engineer-Data Scientist,False
326,"$50 - $65 an hourContractJob DescriptionTranslate complex functional and technical requirements into detailed designArchitect Data pipeline using Spark, Airflow & BeamProficiency in SPARK for technical development and implementationLoad disparate data sets by leveraging Kafka consumersAbility to utilize Hive, Spark, Cassandra, Mesos, PysparkContribute and adhere to the best engineering practices for source control, release management, deployment, etc.Participate and facilitate in production support, job scheduling/monitoringPerform machine learning(supervised & unsupervised), natural language, and statistical analysis methods, such as classification, collaborative filtering, association rules.QualificationsB.S. and M.S. in mathematics, computer science or engineering6+ years of Python, Java/ Scala.6+ years of demonstrated technical proficiency with SPARK, big data projects, and experience in data modeling.Writing high-performance and reliable codes, Spark scripts, and implement Kafka and Flume topics/processesGood knowledge of database structures, theories, principles, and practicesAnalytical and problem solving skills applying to Big Data domainUnderstanding and experience of utilizing Hadoop, Pig, Hive and Spark Elastic search etc.Good aptitude in multi-threading and concurrency conceptsJob Type: ContractSalary: $50.00 to $65.00 /hourExperience:Spark: 2 years (Preferred)Cassandra: 2 years (Preferred)Mesos: 1 year (Preferred)Location:Sunnyvale, CA (Preferred)","Sunnyvale, CA",Senior Big Data Engineer @Apple Inc.,False
327,"HomeLight is changing the face of real estate one homeowner at a time. We empower consumers to use real agent performance data to make a more informed choice on the biggest financial decision of their lives. Our proprietary, machine learning algorithms analyze over 30 million transactions from 2 million agents to determine the best agents to meet clients' specific home buying or selling needs.

We are backed by some of the most well known investors in Silicon Valley, such as Menlo and Google Ventures, and help consumers sell billions of dollars in homes annually. we are expanding our lean, versatile engineering team by hiring a Data Engineer!

What You'll Do Here:
We are building a Data Engineering team to tackle HomeLight's diverse, data challenges. You will develop and operate our data pipeline, which collects, processes, and distributes data to a suite of HomeLight products and teams. You will provide data to both our algorithms and internal users, refining our product and identifying new markets. Some projects you will work on:


Execute on requests to pull, analyze, interpret and visualize data
Partner with team leads to build out and iterate on team, and individual performance metrics
Participate in our data release process, and partner with team leads to iterate on and improve existing data pipelines.
Design and develop systems that ingest and transform our data streams using the latest tools.
Setup and integrate new cutting edge databases and data warehouses, develop new data schemas and figure out new innovative ways of storing and representing our data.
Research, architect, build, and test robust, highly available and massively scalable systems, software, and services.

You Have


3+ years of data engineering experience
Experience writing and executing complex SQL queries
Experience building data pipelines and ETL design (implementation and maintenance)
Experience with AWS or other IAAS or PAAS provider
Ability to produce high-quality software through unit & functional testing.
Experience with development in one or more of the following Python, R, Scala, SQL
Experience with data processing frameworks and data warehouses such as Hadoop, Spark, Redshift
Scrum/Agile software development process.

Bonus points for:

Real estate experience
Experience with Periscope, Looker, Tableau and other BI tools
Experience with building data pipelines
Experience with machine learning

The Perks
---------


Medical, vision, dental, and paternity/maternity benefits.
401(k)
Commuter benefits
Flexible time off policy
Catered lunches and snacks
Corporate gym membership
Company events: happy hours, bowling, bocce league, etc.

","San Francisco, CA",Data Engineer,False
328,"$70,000 - $90,000 a yearHelp data scientists and analytics modelers prepare poor quality data so it can be used in analytics models.Enable access to internal and external data sources and making sure data is available for those who need it.Give input to IT for the design and implementation of data management and/or architecture solutions.Set up and ongoing operational support of ETL environments including development, test and production.Design, implement, and deploy data loaders to load data into Hadoop/NoSQL.Assist in pulling, filtering, tagging, joining, parsing, and normalizing data sets for use.Work with the business analyst, data governance team, data steward to resolve data quality issues. Create analytical datasets from large data sources (multi-Terabyte/Hadoop) through the development of highly-efficient reusable code.Data engineers in the big data platform ( Hadoop, spark, scala, java, python) with hands on experience in supporting analytical projects.Cloud ( AWS, Google or Microsoft) experience is requiredJob Type: Full-timeSalary: $70,000.00 to $90,000.00 /yearExperience:Hadoop: 2 years (Required)NoSQL: 2 years (Required)Data Analysis: 5 years (Preferred)Google Cloud: 1 year (Preferred)AWS: 1 year (Preferred)Spark: 1 year (Preferred)scala: 1 year (Preferred)Python: 1 year (Required)Java: 1 year (Required)Azure: 1 year (Preferred)Education:Bachelor's (Preferred)Work authorization:United States (Preferred)","Quincy, MA 02169",Data Engineer,False
329,"ContractJob SummaryGreetings from Infotechspectrum. We have an immediate requirement for Big Data Engineer. Please share suitable profiles.Title: Big Data EngineerDuration: 12 monthsLocation: Phoenix, AZJob Details:Perfect in Big-Data & Hadoop conceptsShould have Knowledge of Big Data tools Hive,Sqoop,PigShould have experience working with Apache SparkKnowledge of Big Data ecosystemShould have experience in optimizing Hadoop ETL jobsVery good in advanced SQL queries (Join, Group by, Partition by, Indexing etc)Should have knowledge and exposure to NoSQL databasesAble to Explore and analyze datasets with tools like Excel.Good to have Knowledge in Banking Domain and risk Management system.Excellent communication, analytical and inter-personal skillsJob Type: ContractWork authorization:United States (Required)","Phoenix, AZ",Big Data Engineer,False
330,"$160,000 a year*Position Overview:Redefine How Washington WorksWhen government is at its best, diverse ideas are at work. The same is true of Bloomberg Government. Our ability to innovate and serve our clients means diversity and inclusion are essential. If you’re eager to join a multi-dimensional team that celebrates and leverages difference, if you have the vision to see how information can transform “business as usual” and if you are hungry to create-to build a service transforming how things get done—then stop reading this and join our team.Who Thrives Here?Individuals who embrace hard work, act with urgency and collaborate without reserve thrive at Bloomberg Government. You are on the front lines of revolutionizing the information services industry in Washington-as high as our expectations will be of you, yours must be higher. If you are dogged, innovative and interested in work that contributes to causes greater than yourself, you belong at Bloomberg Government.Bloomberg BNA also provides legal, tax and compliance professionals with critical information, practical guidance and workflow solutions. We leverage leading technology and a global network of experts to deliver a unique combination of news and authoritative analysis, comprehensive research solutions, innovative practice tools, and proprietary business data and analytics. Bloomberg BNA is an affiliate of Bloomberg L.P., the global business, financial information and news leader.We are looking for an experienced Web Application Architect to be responsible for business analysis, application design, development, integration and delivery and application maintenance and support. Individuals in this position must be a self-directed professional, who will also bring leadership skills and quickly learn new technologies and programming languages.Hiring RequirementsJob DetailsJob ProfileJob Profile*Web Application Architect (Project Supervisor), BGOV (BBNA)*Job Families for Job ProfilesJob Families for Job Profiles(empty)Worker Sub-TypeWorker Sub-Type*Regular*Worker TypeWorker Type*Employee*Time TypeTime Type*Full time*Compensation GradeCompensation Grade*M04*Primary LocationPrimary Location**Washington - 1101 K Street NW (BBNA)*Primary Job Posting LocationPrimary Job Posting Location**Washington - 1101 K Street NW (BBNA)*Additional LocationsAdditional Locations(empty)Additional Job Posting LocationsAdditional Job Posting Locations(empty)Scheduled Weekly HoursScheduled Weekly Hours37.5Work ShiftWork Shift(empty)Recruiting Start DateRecruiting Start Date08/27/2018Target Hire DateTarget Hire Date08/27/2018Target End DateTarget End Date(empty)Additional InformationUnion Membership from Job ProfileUnion Membership from Job Profile(empty)Allowed Unions from Job ProfileAllowed Unions from Job Profile(empty)Job DescriptionJob DescriptionPrimary Responsibilities:Proposes, develops and supports world-class customer facing web applications using a range of technologies.Participates in the analysis of system and business requirements to provide hands-on solutions to meet or exceed our customers’ expectations.Delivers high-quality code by defining and deploying best practices in unit testing and regression and testing frameworks.Performs integration and testing of software components across an entire team, as needed.Serves as the scrum master for a cross-disciplinary team on an as needed basis.Responsible for the delivery of discreet products and components, marshalling resources across a matrixed organization.Communicates with the Product Management and development teams to raise issues and identify potential barriers in a timely fashion.Participates in user-centered research through client focus groups, interviews, usage analysis, and rapid prototyping.Responsible for protecting our customers and brand by writing secure-by-design code.Leads, supervises, mentors, and trains other team members in order to develop a strong, best-in-class development bench.Directs the work of and provides technical guidance to less experienced staff.Participates in recruiting, hiring, onboarding and performance management of new team members.Participates in special projects and performs other duties as assigned.Job Requirements: Demonstrated commitment to high quality user facing and back end code that is usable, maintainable and well thought out.Strong track record of establishing best practices in software architecture and development.Experience developing applications using SOA (Service Oriented Architecture) interfaces and architectures such as REST.Strong record of project execution and completion with experience using Scrum and agile development practices.Excels at working with multidisciplinary teams to develop great user experiences.Ability to work with and mentor other developers and lead by example to develop highly proficient and productive teams.Must be a self-directed and highly motivated individual who embraces modification of their work based on customer feedback and other business factors.Works closely with designers and other developers in a tightly knit, agile team.Ability to work both independently and collaboratively across team and organizational boundaries.Displays enthusiasm for the challenge of pushing the limits of the web platform to deliver disruptive, innovative solutions to the world that will delight our customers.Must be focused on front-loading quality into the development process, ensuring that quality tests are not failing.Familiarity with new and emerging technologies across the full stack.Familiarity with web application security topics such as SAML, AD, and SSL.Excellent written, verbal, and interpersonal communication skills including the ability to interact with all levels of employees and customers throughout the organization.Ability to travel, as required, to meet with stakeholders.Willingness to maintain a flexible work schedule.Education and Experience:Bachelor’s degree in Computer Science or a related discipline, or equivalent experience. Master’s degree preferred.A minimum of 5+ years’ experience as a software engineer or architect for web applications.Minimum 3+ years’ experience developing web applications in a complex, multi-platform distributed environment with Object Oriented languages (Ruby on Rails, Java, etc.).Experience using a variety of languages and technologies to develop web solutions.Experience working in an iterative or agile development environment, preferably Scrum.Job Type: Full-timeSalary: $160,000.00 /yearExperience:JAVA: 5 years (Required)Education:Bachelor's (Preferred)","Washington, DC",Data Engineer,False
331,"Job Code: 4777
Grade: K
Stanford Graduate School of Business
Residing in Silicon Valley, the heart of innovation, Stanford GSB has built a global reputation based on its immersive and innovative management programs. We provide students a transformative leadership experience, push the boundaries of knowledge with faculty research, and offer a portfolio of entrepreneurial and non-degree programs that deliver global impact like no other. We strive to change lives, change organizations, and change the world.
The Data Insights team at the Stanford GSB supports the school’s ETL, API and analytics needs. We’re looking to add a strong hands-on Database Engineer to the team. The ideal candidate must have extensive hands-on experience an all relevant tech and tools; experience in dealing with business level conversations and interactions; juggling multiple and shifting priorities; in building environment-appropriate, practical solutions that appropriately balance between competing pulls of the immediate and future. Since the team is distributed across time zones, ability to collaborate across the distributed work environment is crucial.
Responsible for development of complex technical analysis and design, new programming, modifications, scheduling, tuning, testing and maintenance of systems in support of new and existing Business Intelligence(BI) and other projects.
Your primary responsibilities include:
Architect, design, implement and maintain secure, scalable BI data stores for structured and unstructured data for all domains of the school’s business - Operations, Learning, Admissions, CRM etc.
Collaborate with Integration Engineers to build ETL processes for ingesting data into BI stores and do data prep for BI dashboards.
Provide complex analysis, conceptualize, design, implement and develop solutions for critical BI components.
Plan and implement standards, define/code conformed global and reusable objects, perform complex database design, data modeling (EDW) and programming and streamline the systems.
Consult with client groups to assess user needs and understand business processes; convert requirements into technical solutions.
Contribute to data analysis, design and development of new and ongoing business intelligence (BI) projects involving complex EDW structures OR on OLTP systems.
Collaborate closely with internal and external teams to understand and apply changes/modifications impacting data warehouse.
Monitor industry for emerging technologies and trends; provide appropriate recommendations to team and leadership.
Provide technical mentoring to other team members, as appropriate.
Be flexible to completing any other additional assigned duties.

To be successful in this position, you will bring:
Bachelor’s degree and seven years of relevant experience in computer science, or engineering or combination of education and relevant experience.
Mastery in SQL skills and ability to support SQL based ETL processes.
Mastery in Business Intelligence and Data warehousing concepts and methodologies.
Expertise on Databases, data acquisition, ETL strategies and tools and technologies like Informatica, Talend etc.
Expert in Data Modeling data from heterogeneous OLTP sources into appropriate BI stores - structured warehouses and data lakes.
Experienced in designing Physical and Reporting Data models for seamless cross-functional and cross-systems data reporting.
Experienced in building robust and reusable Data Prep processes to support BI Analysts.
Experience working with standard SDLC processes.
Experience in one or more programming platforms like R, python etc. a strong plus.
Experience in relevant components of AWS and GCP a strong plus.
Experience in machine learning a plus.
Self-motivated, demonstrable quick learner of new technologies and/or processes. Experienced in working with distributed teams across time zones.Consistent with its obligations under the law, the University will provide reasonable accommodation to any employee with a disability who requires accommodation to perform the essential functions of his or her job.

Why Stanford is for You
Stanford’s dedicated 16,000 staff come from diverse educational and career backgrounds. We are a collaborative environment that thrives on innovation and continuous improvement. At Stanford, we seek talent committed to excellence, driven to impact the future of our legacy, and improve lives on a global sphere. We provide competitive salaries, excellent health care and retirement plans, and a generous vacation policy, including additional time off during our winter closure. Our generous perks align with what matters to you:
 Freedom to grow. Take advantage of career development programs, tuition reimbursement, or audit a course. Join a Ted Talk, film screening, or listen to a renowned author or leader discuss global issues.
A caring culture. We understand the importance of your personal and family time and provide you access to wellness programs, child-care resources, parent education and consultation, elder care and caregiving support.
A healthier you. We make wellness a priority by providing access to world-class exercise facilities. Climb our rock wall, or participate in one of hundreds of health or fitness classes.
Discovery and fun. Visit campus gardens, trails, and museums.
Enviable resources. We offer free commuter programs and ridesharing incentives. Enjoy discounts for computers, cell phones, recreation, travel, entertainment, and more!
We pride ourselves in being a culture that encourages and empowers you.

How to Apply
We invite you to apply for this position by clicking on the “Apply for Job” button. To be considered, please submit a cover letter and résumé along with your online application.","Stanford, CA 94305",Data Engineer,False
332,"We, at Flywire, are looking for a smart, analytical thinker who's excited to empower data-driven decision making at an exciting and fast-growing organization! As our Data Engineer, you will work within the Data Analytics team to ensure that our organization has access to reliable, accurate, and timely data to be used in various reporting, business intelligence, and analytical solutions. Great data aptitude is a must for this role, but we're also looking for someone that's willing to work across Flywire teams to understand real business problems and design solutions that will ultimately provide insights into the performance of the company, improve process efficiencies, and contribute to our company's ability to provide a world-class cross-border payment solution

Key responsibilities:

Own the maintenance and ongoing development of Flywire's analytical data infrastructure
Develop production-grade data pipelines and ETL processes to support analytics projects, business intelligence reporting, and machine-learning solutions
Continuously identify and implement data process improvements (e.g., optimize data delivery, re-design for scalability, implement testing and alerting systems to assure data quality, etc.)
Own maintenance of documentation and data dictionaries for various internal data sources

Minimum Qualification Criteria:

BS in Computer Science, Mathematics, or related field
5+ years of experience of data engineering, database administration, or related work
Experience with AWS/Amazon Redshift and/or Google Cloud Platform is required
Experience in building data extraction and manipulation scripts in Python
General understanding of the broader data landscape, trends, and emerging technologies
Hunger and excitement for learning new tools and techniques
Excellent problem-solving skills: You may not know the solution to all the problems you'll face, but you have the ability to research available technologies/strategies and figure out a solution or a path forward
Strong communication skills: You can make even the most complex data and technical problems easy to comprehend

Preferred Criteria:

Experience in Business Intelligence development (Tableau, Looker, etc.)
Demonstrated ability of building streaming data applications
Practical understanding of classification, regression, and other statistical methods
Familiarity with Apache Spark
Proficiency with Spanish

Flywire is an equal opportunity employer.","Boston, MA",Data Engineer,False
333,"Collaborate with product teams, data analysts and data scientists to design and build data-forward solutions Build and deploy streaming and batch data pipelines capable of processing and storing petabytes of data quickly and reliably Integrate with a variety of data metric providers ranging from advertising, web analytics, and consumer devices Build and maintain dimensional data warehouses in support of business intelligence tools Develop data catalogs and data validations to ensure clarity and correctness of key business metrics Drive and maintain a culture of quality, innovation and experimentation 3-5 years of experience developing in object orient Python Engineering big-data solutions using technologies like EMR, S3, Spark Loading and querying cloud-hosted databases such as Redshift and Snowflake Building data pipelines using Kafka, Spark, Flink, or Samza Familiarity with binary data serialization formats such as Parquet, Avro, and Thrift Experience deploying data notebook and analytic environments such as Jupyter and Databricks Knowledge of the Python data ecosystem using pandas and numpy Experience building and deploying ML pipelines: training models, feature development, regression testing Experience with graph-based data workflows using Apache Airflow Bachelor’s degree in Computer Science or related field or equivalent work Disney Streaming Services is a place for the creative and the bold. We’re seeking talent across disciplines to join our team. Whether New York City, San Francisco, Manchester or Amsterdam we provide opportunities to elevate your career and transform an industry. Disney Streaming Services software engineers develop premium digital media products for Major League Baseball and our partners.

The products we build, such as MLB.TV, NHL.TV, HBO NOW and PlayStation Vue are paving the way for the next-generation media and sport technologies. BAMTECH engineering is headquartered in the Chelsea area of New York, NY with an office in the SoMo area of San Francisco, CA and team members based around the world. If you are interested in joining Disney Streaming Services in the pursuit of not only crafting new media products but enjoying the products you build, we are interested in hearing from you. At Disney Streaming Services data is central to measuring all aspects of the business, and critical to its operations and growth.

The data engineering team is responsible for collecting, analyzing and distributing data using public cloud and open source technologies and offers transparency into customer behavior and business performance. 600905","New York, NY 10036",Sr Data Engineer,False
334,"LEAD DATA ENGINEERHarmony Labs is on a mission to understand media influence at scale, and to experiment with using media to support an open, resilient, democratic society. Our community of researchers, practitioners, and industry partners is building basic knowledge and applied solutions to help get ahead of pressing media systems challenges, like business models that favor engagement over accuracy, partisan polarization, and information wars fought with manipulated media. We are currently seeking a Lead Data Engineer to help us build out our data warehouse and add new sources to it from our accelerator program.The LEAD DATA ENGINEER will take on the following roles and responsibilities:Architect and implement reliable ETL pipelinesWork with myriad sources to automate ingestion processes across internal and externalsystemsBuild alarms and health metrics to maintain high data availabilityDesign and create data schemas and models that can scaleFacilitate the growth of the engineering team at HarmonyQUALIFICATIONS AND REQUIREMENTS:CS degree or related work experienceFamiliarity with cloud database architectureExperience designing and implementing systems using PythonFamiliarity with schemas, tables structures, relational, and non-relational databasearchitectureStrong experience in improving performance of queries and data jobs and scaling thesystem for exponential growth in dataExperience leading small teams and working with stakeholders to design and build systemsHOW TO APPLYPlease submit your cover letter, resume, and salary requirements.COMPENSATIONSalary is commensurate with experience. There is an excellent benefits plan, including unlimited paid time off for sick leave and vacation; medical, dental and vision plans; pre-tax flexible spending accounts and transit program; and 401(k). As part of our dedication to the diversity of our workforce, Harmony Labs is committed to Equal Employment Opportunity without regard for race, color, national origin, ethnicity, gender, protected veteran status, disability, sexual orientation, gender identity, or religion.ABOUT HARMONY LABSHarmony Labs is on a mission to understand media influence at scale, and to experiment with using media to support an open, resilient, democratic society. Through the sharing of data, knowledge and other resources, we're enabling networks of researchers, practitioners and partners to rapidly generate and refine hypotheses about how media and society interact, to align around ideal outcomes, and to test outcomes-optimized interventions. Together, we’re building basic knowledge and applied solutions to help get ahead of pressing media systems challenges, like business models that favor engagement over accuracy, partisan polarization, and information wars fought with manipulated media.Harmony Labs is New York City based 501(c)3 that has evolved from nearly a decade of research and prototyping, in partnership with and/or funded by leading organizations like Google, The Ford Foundation, The Corporation for Public Broadcasting, MTV, and Columbia University.Job Type: Full-timeExperience:Python: 1 year (Preferred)Education:Bachelor's (Preferred)Location:New York, NY 10036 (Preferred)","New York, NY 10036",Lead Data Engineer,False
335,"$55,000 a yearPosition: Data EngineerLocation: Cincinnati, Ohio USADuration: Full-timeSalary: Starting at $55,000 / yearBenefits: Competitive benefits packageAbout Sphaeric.ai: Sphaeric.ai is an up and coming leader in developing and implementing AI solutions for corporate clients and funded startups. We are currently working with clients in the insurance, healthcare, and marketing industries and are looking to move into additional verticals as we continue to grow. Current solutions we offer include:ML/AI model building and deployment in flexible and scalable cloud environmentsWeb application development for process automation and AI interactionCloud-based data engineeringTechnical consultingThis is a great opportunity to join a small but growing company and quickly become a part of the leadership team.Position Summary: As a data engineer for Sphaeric.ai you will be entrusted with significant responsibility. The primary function of this role will be as lead data engineer for a sophisticated cloud-based data collection platform. This includes working with Apache Airflow to ensure that data pipelines are functioning properly, innovating and implementing improvements, and taking lead on recommendations. In addition, you will be responsible for supporting our data science services that could include model deployment and some front-end web app development.We are looking for a candidate who can grow into a leadership role with our company.Responsibilities: Managing workflows in Apache AirflowBuilding data pipelines to collect and store data in the cloudReworking existing backend infrastructure to optimize performanceDeploying of ML/AI models in the cloudBuilding and deploying UIs for ML/AI modelsInteract with clients regarding work productsRequirements: Ability to adapt to new programing languages or software products quicklyProven programming experience (preferred but not required: Python, Java, SQL, Airflow etc.)Knowledge of and experience with the software development lifecycleFamiliarity with cloud environmentsFamiliarity with data warehousingFamiliarity with big data tools (Hadoop, Apache Spark, mongoDB, etc.)Optional Requirements: Experience with dashboarding and data visualizationStrong quantitative and problem-solving skills (exposure to math, statistics, engineering, or physics)Benefits of working with Sphaeric.aiTeam members working with Sphaeric.ai will be entrusted with significant responsibility and room for growth. We love innovative thinking and working at the highest standard while maintaining a relaxed environment in which we actively help each other learn and share best practices that we discover.Specific benefits include:Work on industry-leading AI projectsParticipate in the entire project lifecycle from ideation to deploymentInvolvement in AI conferencesOpportunity to work with a growing startup which is set to expand significantly in the next 5 yearsLook us up: Website: sphaeric.aiLinkedIn: https://www.linkedin.com/company/sphaericJob Type: Full-timeSalary: $55,000.00 /yearEducation:Master's (Preferred)Location:Cincinnati, OH (Required)","Cincinnati, OH",Data Engineer,False
